"","Species","SpeciesID","Week","Weight_g","Porometer","PercentBrown","Dead"
"1379","PIPO","PIPO45","16.0",NA,NA,NA,"dead"
"1380","PIPO","PIPO45","2.0",603,NA,10,"alive"
"1381","PIPO","PIPO45","2.5",NA,NA,10,"alive"
"1382","PIPO","PIPO45","3.0",562,NA,10,"alive"
"1383","PIPO","PIPO45","3.5",NA,NA,10,"alive"
"1384","PIPO","PIPO45","4.0",508,NA,10,"alive"
"1385","PIPO","PIPO45","4.5",NA,NA,10,"alive"
"1386","PIPO","PIPO45","5.0",445,NA,10,"alive"
"1387","PIPO","PIPO45","5.5",NA,NA,10,"alive"
"1388","PIPO","PIPO45","6.0",420,NA,25,"alive"
"1389","PIPO","PIPO45","6.5",NA,NA,25,"alive"
"1390","PIPO","PIPO45","7.0",397,NA,10,"alive"
"1391","PIPO","PIPO45","7.5",NA,NA,25,"alive"
"1392","PIPO","PIPO45","8.0",367,NA,50,"alive"
"1393","PIPO","PIPO45","8.5",NA,NA,50,"alive"
"1394","PIPO","PIPO45","9.0",328,NA,50,"alive"
"1395","PIPO","PIPO45","9.5",NA,NA,NA,NA
"1396","PIPO","PIPO46","1.0",672,154.6,10,"alive"
"1397","PIPO","PIPO46","1.5",NA,NA,10,"alive"
"1398","PIPO","PIPO46","10.0",359,36.1,25,"alive"
"1399","PIPO","PIPO46","10.5",NA,NA,25,"alive"
"1400","PIPO","PIPO46","11.0",341,42.5,50,"alive"
"1401","PIPO","PIPO46","11.5",NA,NA,50,"alive"
"1402","PIPO","PIPO46","12.0",323,60.6,50,"alive"
"1403","PIPO","PIPO46","12.5",NA,NA,50,"dead"
"1404","PIPO","PIPO46","13.0",320,38.4,50,"dead"
"1405","PIPO","PIPO46","13.5",NA,NA,75,"dead"
"1406","PIPO","PIPO46","14.0",320,63.7,75,"dead"
"1407","PIPO","PIPO46","14.5",NA,NA,75,"dead"
"1408","PIPO","PIPO46","15.0",319,63.4,90,"dead"
"1409","PIPO","PIPO46","15.5",NA,NA,NA,"dead"
"1410","PIPO","PIPO46","16.0",NA,NA,NA,"dead"
"1411","PIPO","PIPO46","2.0",641,122.5,10,"alive"
"1412","PIPO","PIPO46","2.5",NA,NA,10,"alive"
"1413","PIPO","PIPO46","3.0",604,205.8,10,"alive"
"1414","PIPO","PIPO46","3.5",NA,NA,10,"alive"
"1415","PIPO","PIPO46","4.0",554,182.2,10,"alive"
"1416","PIPO","PIPO46","4.5",NA,NA,25,"alive"
"1417","PIPO","PIPO46","5.0",482,125.3,25,"alive"
"1418","PIPO","PIPO46","5.5",NA,NA,25,"alive"
"1419","PIPO","PIPO46","6.0",462,66.1,25,"alive"
"1420","PIPO","PIPO46","6.5",NA,NA,25,"alive"
"1421","PIPO","PIPO46","7.0",439,64.1,10,"alive"
"1422","PIPO","PIPO46","7.5",NA,NA,25,"alive"
"1423","PIPO","PIPO46","8.0",411,57.2,25,"alive"
"1424","PIPO","PIPO46","8.5",NA,NA,10,"alive"
"1425","PIPO","PIPO46","9.0",385,48.4,10,"alive"
"1426","PIPO","PIPO46","9.5",NA,NA,NA,"alive"
"1427","PIPO","PIPO47","1.0",647,NA,10,"alive"
"1428","PIPO","PIPO47","1.5",NA,NA,10,"alive"
"1429","PIPO","PIPO47","10.0",312,NA,75,"alive"
"1430","PIPO","PIPO47","10.5",NA,NA,75,"dead"
"1431","PIPO","PIPO47","11.0",309,NA,75,"dead"
"1432","PIPO","PIPO47","11.5",NA,NA,75,"dead"
"1433","PIPO","PIPO47","12.0",307,NA,75,"dead"
"1434","PIPO","PIPO47","12.5",NA,NA,75,"dead"
"1435","PIPO","PIPO47","13.0",305,NA,50,"dead"
"1436","PIPO","PIPO47","13.5",NA,NA,75,"dead"
"1437","PIPO","PIPO47","14.0",NA,NA,NA,"dead"
"1438","PIPO","PIPO47","14.5",NA,NA,NA,"dead"
"1439","PIPO","PIPO47","15.0",NA,NA,NA,"dead"
"1440","PIPO","PIPO47","15.5",NA,NA,NA,"dead"
"1441","PIPO","PIPO47","16.0",NA,NA,NA,"dead"
"1442","PIPO","PIPO47","2.0",610,NA,10,"alive"
"1443","PIPO","PIPO47","2.5",NA,NA,10,"alive"
"1444","PIPO","PIPO47","3.0",566,NA,10,"alive"
"1445","PIPO","PIPO47","3.5",NA,NA,25,"alive"
"1446","PIPO","PIPO47","4.0",512,NA,10,"alive"
"1447","PIPO","PIPO47","4.5",NA,NA,25,"alive"
"1448","PIPO","PIPO47","5.0",447,NA,25,"alive"
"1449","PIPO","PIPO47","5.5",NA,NA,50,"alive"
"1450","PIPO","PIPO47","6.0",420,NA,50,"alive"
"1451","PIPO","PIPO47","6.5",NA,NA,50,"alive"
"1452","PIPO","PIPO47","7.0",392,NA,25,"alive"
"1453","PIPO","PIPO47","7.5",NA,NA,50,"alive"
"1454","PIPO","PIPO47","8.0",364,NA,50,"alive"
"1455","PIPO","PIPO47","8.5",NA,NA,50,"alive"
"1456","PIPO","PIPO47","9.0",338,NA,50,"alive"
"1457","PIPO","PIPO47","9.5",NA,NA,NA,"alive"
"1458","PIPO","PIPO48","1.0",703,NA,10,"alive"
"1459","PIPO","PIPO48","1.5",NA,NA,10,"alive"
"1460","PIPO","PIPO48","10.0",571,NA,25,"alive"
"1461","PIPO","PIPO48","10.5",NA,NA,25,"alive"
"1462","PIPO","PIPO48","11.0",577,NA,25,"alive"
"1463","PIPO","PIPO48","11.5",NA,NA,25,"alive"
"1464","PIPO","PIPO48","12.0",517,NA,25,"alive"
"1465","PIPO","PIPO48","12.5",NA,NA,10,"alive"
"1466","PIPO","PIPO48","13.0",551,NA,25,"alive"
"1467","PIPO","PIPO48","13.5",NA,NA,25,"alive"
"1468","PIPO","PIPO48","14.0",476,NA,10,"alive"
"1469","PIPO","PIPO48","14.5",NA,NA,25,"alive"
"1470","PIPO","PIPO48","15.0",558,NA,25,"alive"
"1471","PIPO","PIPO48","15.5",NA,NA,25,"alive"
"1472","PIPO","PIPO48","16.0",475,NA,25,"alive"
"1473","PIPO","PIPO48","2.0",701,NA,10,"alive"
"1474","PIPO","PIPO48","2.5",NA,NA,10,"alive"
"1475","PIPO","PIPO48","3.0",653,NA,10,"alive"
"1476","PIPO","PIPO48","3.5",NA,NA,25,"alive"
"1477","PIPO","PIPO48","4.0",594,NA,25,"alive"
"1478","PIPO","PIPO48","4.5",NA,NA,25,"alive"
"1479","PIPO","PIPO48","5.0",620,NA,25,"alive"
"1480","PIPO","PIPO48","5.5",NA,NA,25,"alive"
"1481","PIPO","PIPO48","6.0",580,NA,25,"alive"
"1482","PIPO","PIPO48","6.5",NA,NA,25,"alive"
"1483","PIPO","PIPO48","7.0",629,NA,10,"alive"
"1484","PIPO","PIPO48","7.5",NA,NA,25,"alive"
"1485","PIPO","PIPO48","8.0",516,NA,25,"alive"
"1486","PIPO","PIPO48","8.5",NA,NA,25,"alive"
"1487","PIPO","PIPO48","9.0",583,NA,25,"alive"
"1488","PIPO","PIPO48","9.5",NA,NA,NA,"alive"
"1489","PIPO","PIPO49","1.0",723,NA,10,"alive"
"1490","PIPO","PIPO49","1.5",NA,NA,10,"alive"
"1491","PIPO","PIPO49","10.0",422,NA,10,"alive"
"1492","PIPO","PIPO49","10.5",NA,NA,10,"alive"
"1493","PIPO","PIPO49","11.0",397,NA,25,"alive"
"1494","PIPO","PIPO49","11.5",NA,NA,25,"alive"
"1495","PIPO","PIPO49","12.0",375,NA,25,"alive"
"1496","PIPO","PIPO49","12.5",NA,NA,25,"alive"
"1497","PIPO","PIPO49","13.0",355,NA,25,"dead"
"1498","PIPO","PIPO49","13.5",NA,NA,50,"dead"
"1499","PIPO","PIPO49","14.0",354,NA,50,"dead"
"1500","PIPO","PIPO49","14.5",NA,NA,50,"dead"
"1501","PIPO","PIPO49","15.0",354,NA,75,"dead"
"1502","PIPO","PIPO49","15.5",NA,NA,NA,"dead"
"1503","PIPO","PIPO49","16.0",NA,NA,NA,"dead"
"1504","PIPO","PIPO49","2.0",702,NA,10,"alive"
"1505","PIPO","PIPO49","2.5",NA,NA,10,"alive"
"1506","PIPO","PIPO49","3.0",672,NA,10,"alive"
"1507","PIPO","PIPO49","3.5",NA,NA,10,"alive"
"1508","PIPO","PIPO49","4.0",632,NA,10,"alive"
"1509","PIPO","PIPO49","4.5",NA,NA,10,"alive"
"1510","PIPO","PIPO49","5.0",583,NA,10,"alive"
"1511","PIPO","PIPO49","5.5",NA,NA,10,"alive"
"1512","PIPO","PIPO49","6.0",545,NA,10,"alive"
"1513","PIPO","PIPO49","6.5",NA,NA,10,"alive"
"1514","PIPO","PIPO49","7.0",505,NA,10,"alive"
"1515","PIPO","PIPO49","7.5",NA,NA,10,"alive"
"1516","PIPO","PIPO49","8.0",469,NA,10,"alive"
"1517","PIPO","PIPO49","8.5",NA,NA,10,"alive"
"1518","PIPO","PIPO49","9.0",447,NA,10,"alive"
"1519","PIPO","PIPO49","9.5",NA,NA,NA,"alive"
"1520","PIPO","PIPO50","1.0",726,127.9,10,"alive"
"1521","PIPO","PIPO50","1.5",NA,NA,25,"alive"
"1522","PIPO","PIPO50","10.0",364,44.4,50,"dead"
"1523","PIPO","PIPO50","10.5",NA,NA,50,"dead"
"1524","PIPO","PIPO50","11.0",362,79.1,50,"dead"
"1525","PIPO","PIPO50","11.5",NA,NA,75,"dead"
"1526","PIPO","PIPO50","12.0",361,63.9,75,"dead"
"1527","PIPO","PIPO50","12.5",NA,NA,90,"dead"
"1528","PIPO","PIPO50","13.0",358,56.5,90,"dead"
"1529","PIPO","PIPO50","13.5",NA,NA,75,"dead"
"1530","PIPO","PIPO50","14.0",NA,NA,NA,"dead"
"1531","PIPO","PIPO50","14.5",NA,NA,NA,"dead"
"1532","PIPO","PIPO50","15.0",NA,NA,NA,"dead"
"1533","PIPO","PIPO50","15.5",NA,NA,NA,"dead"
"1534","PIPO","PIPO50","16.0",NA,NA,NA,"dead"
"1535","PIPO","PIPO50","2.0",671,217.3,10,"alive"
"1536","PIPO","PIPO50","2.5",NA,NA,10,"alive"
"1537","PIPO","PIPO50","3.0",623,304.7,10,"alive"
"1538","PIPO","PIPO50","3.5",NA,NA,10,"alive"
"1539","PIPO","PIPO50","4.0",558,260.1,25,"alive"
"1540","PIPO","PIPO50","4.5",NA,NA,25,"alive"
"1541","PIPO","PIPO50","5.0",483,358.2,25,"alive"
"1542","PIPO","PIPO50","5.5",NA,NA,25,"alive"
"1543","PIPO","PIPO50","6.0",452,119.1,10,"alive"
"1544","PIPO","PIPO50","6.5",NA,NA,25,"alive"
"1545","PIPO","PIPO50","7.0",424,101.6,10,"alive"
"1546","PIPO","PIPO50","7.5",NA,NA,25,"alive"
"1547","PIPO","PIPO50","8.0",388,41.9,10,"alive"
"1548","PIPO","PIPO50","8.5",NA,NA,10,"alive"
"1549","PIPO","PIPO50","9.0",368,49.6,10,"alive"
"1550","PIPO","PIPO50","9.5",NA,NA,NA,NA
