Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,SampleSize_Weekly_Weight,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater,SD_Weight_Total,SD_Weight_Water,Stress_to_Dead_Weight,Stress_Week_Weight,Stress_Week_Avg_Weight
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,21,417,86.6,10,alive,0,Limber Pine_heatwave,yes,353,755,417,402,64,15.9203980099502,48.4162597742361,15.7929864513534,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,22,405,41,10,alive,0,Limber Pine_heatwave,yes,353,755,405,402,52,12.9353233830846,48.0076748250242,13.0710608436709,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,23,394,59.9,10,alive,0,Limber Pine_heatwave,yes,353,755,394,402,41,10.1990049751244,47.0184734131731,10.4885902921122,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,24,385,62.1,10,alive,0,Limber Pine_heatwave,yes,353,755,385,402,32,7.96019900497512,45.6460928171698,8.09467011128473,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,25,381,77.4,10,alive,0,Limber Pine_heatwave,yes,353,755,381,402,28,6.96517412935323,45.1958020873155,6.92269342167673,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,26,375,55,10,alive,0,Limber Pine_heatwave,yes,353,755,375,402,22,5.4726368159204,44.5424398452579,5.3555185507445,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,27,369,48.6,10,alive,0,Limber Pine_heatwave,yes,353,755,369,402,16,3.98009950248756,44.4035323393368,4.04448942844979,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,28,364,25.4,25,alive,0,Limber Pine_heatwave,yes,353,755,364,402,11,2.7363184079602,44.2272540409192,2.833539724165,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,29,362,42.9,25,alive,0,Limber Pine_heatwave,yes,353,755,362,402,9,2.23880597014925,44.059887473875,2.15211034739588,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,30,360,69.9,25,alive,0,Limber Pine_heatwave,yes,353,755,360,402,7,1.74129353233831,43.9585929567456,1.68272961207926,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,31,358,53.9,50,alive,0,Limber Pine_heatwave,yes,353,755,358,402,5,1.24378109452736,44.0792050267411,1.34848843251679,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,32,355,30.8,75,dead,1,Limber Pine_heatwave,yes,353,755,355,402,2,0.497512437810945,43.82188830638,0.571240570577479,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,33,355,57.8,75,dead,1,Limber Pine_heatwave,yes,353,755,355,402,2,0.497512437810945,43.6763214182648,0.447213595499958,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,34,354,52.2,75,dead,1,Limber Pine_heatwave,yes,353,755,354,402,1,0.248756218905473,43.6689399435053,0.223606797749979,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,35,353,76.2,90,dead,1,Limber Pine_heatwave,yes,353,755,353,402,0,0,43.6627023779721,0,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,20,4.9,95,3,2.56,36,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,353,755,353,402,0,0,43.6627023779721,0,20.4395682829308,11.5604317170692,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,1,782,298.5,10,alive,0,Limber Pine_heatwave,yes,382,782,782,400,400,100,45.3647208162559,45.4492197837033,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,2,774,358.5,10,alive,0,Limber Pine_heatwave,yes,382,782,774,400,392,98,45.773210965643,45.2888681570578,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,3,770,335.2,10,alive,0,Limber Pine_heatwave,yes,382,782,770,400,388,97,46.9831716793644,45.7110777774813,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,4,766,367.9,10,alive,0,Limber Pine_heatwave,yes,382,782,766,400,384,96,47.363654730961,45.601939016946,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,5,768,210.4,10,alive,0,Limber Pine_heatwave,yes,382,782,768,400,386,96.5,49.5988911166369,47.0434010138231,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,6,756,128.5,10,alive,0,Limber Pine_heatwave,yes,382,782,756,400,374,93.5,51.7810166394068,49.066013534936,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,7,747,92.4,10,alive,0,Limber Pine_heatwave,yes,382,782,747,400,365,91.25,52.1672159603388,48.9068663783253,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,8,642,262.1,10,alive,0,Limber Pine_heatwave,yes,382,782,642,400,260,65,56.4475536740918,50.7059635234565,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,9,617,219.1,10,alive,0,Limber Pine_heatwave,yes,382,782,617,400,235,58.75,57.8117407489262,50.8366579298215,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,10,594,210,10,alive,0,Limber Pine_heatwave,yes,382,782,594,400,212,53,58.8480648521437,50.8000207210899,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,11,559,266.5,10,alive,0,Limber Pine_heatwave,yes,382,782,559,400,177,44.25,59.9027940654032,51.203695384734,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,12,524,260.3,10,alive,0,Limber Pine_heatwave,yes,382,782,524,400,142,35.5,58.6589383865032,49.2111187693017,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,13,497,79.4,10,alive,0,Limber Pine_heatwave,yes,382,782,497,400,115,28.75,57.1672523114598,44.2678450487841,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,14,473,177.3,10,alive,0,Limber Pine_heatwave,yes,382,782,473,400,91,22.75,55.5277076403256,39.1185781681126,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,15,455,231,10,alive,0,Limber Pine_heatwave,yes,382,782,455,400,73,18.25,53.2737715657724,34.4438520982834,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,0,8,140,4,2.87,16,NA,65.1,NA,alive,0,Limber Pine_heatwave,yes,382,782,NA,400,NA,NA,NA,NA,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,17,440,NA,10,alive,0,Limber Pine_heatwave,yes,382,782,440,400,58,14.5,50.7220236604429,28.5702734728912,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,18,431,NA,10,alive,0,Limber Pine_heatwave,yes,382,782,431,400,49,12.25,49.8706484712939,24.585993016992,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,19,427,24,10,alive,0,Limber Pine_heatwave,yes,382,782,427,400,45,11.25,49.1580426572777,21.777523420164,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,20,420,54.9,10,alive,0,Limber Pine_heatwave,yes,382,782,420,400,38,9.5,48.5837313034767,18.5611365350747,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,21,413,44.5,10,alive,0,Limber Pine_heatwave,yes,382,782,413,400,31,7.75,48.4162597742361,15.7929864513534,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,22,406,21.2,10,alive,0,Limber Pine_heatwave,yes,382,782,406,400,24,6,48.0076748250242,13.0710608436709,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,23,401,22.8,10,alive,0,Limber Pine_heatwave,yes,382,782,401,400,19,4.75,47.0184734131731,10.4885902921122,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,24,394,44.2,25,alive,0,Limber Pine_heatwave,yes,382,782,394,400,12,3,45.6460928171698,8.09467011128473,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,25,391,58.7,25,alive,0,Limber Pine_heatwave,yes,382,782,391,400,9,2.25,45.1958020873155,6.92269342167673,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,26,388,45.2,25,alive,0,Limber Pine_heatwave,yes,382,782,388,400,6,1.5,44.5424398452579,5.3555185507445,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,27,386,46.9,25,alive,0,Limber Pine_heatwave,yes,382,782,386,400,4,1,44.4035323393368,4.04448942844979,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,28,384,26,25,alive,0,Limber Pine_heatwave,yes,382,782,384,400,2,0.5,44.2272540409192,2.833539724165,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,29,384,34.6,50,alive,0,Limber Pine_heatwave,yes,382,782,384,400,2,0.5,44.059887473875,2.15211034739588,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,30,384,64.8,75,alive,0,Limber Pine_heatwave,yes,382,782,384,400,2,0.5,43.9585929567456,1.68272961207926,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,31,384,62.2,90,dead,1,Limber Pine_heatwave,yes,382,782,384,400,2,0.5,44.0792050267411,1.34848843251679,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,32,383,33.3,90,dead,1,Limber Pine_heatwave,yes,382,782,383,400,1,0.25,43.82188830638,0.571240570577479,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,33,382,44.9,90,dead,1,Limber Pine_heatwave,yes,382,782,382,400,0,0,43.6763214182648,0.447213595499958,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,34,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,382,782,382,400,0,0,43.6689399435053,0.223606797749979,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,35,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,382,782,382,400,0,0,43.6627023779721,0,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,20,8,140,4,2.87,36,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,382,782,382,400,0,0,43.6627023779721,0,19.6819065157052,11.3180934842948,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,1,664,224.4,10,alive,0,Limber Pine_heatwave,yes,313,664,664,351,351,100,45.3647208162559,45.4492197837033,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,2,660,240.8,10,alive,0,Limber Pine_heatwave,yes,313,664,660,351,347,98.8603988603989,45.773210965643,45.2888681570578,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,3,657,277.8,10,alive,0,Limber Pine_heatwave,yes,313,664,657,351,344,98.005698005698,46.9831716793644,45.7110777774813,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,4,655,293.1,10,alive,0,Limber Pine_heatwave,yes,313,664,655,351,342,97.4358974358974,47.363654730961,45.601939016946,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,5,654,128.8,10,alive,0,Limber Pine_heatwave,yes,313,664,654,351,341,97.1509971509972,49.5988911166369,47.0434010138231,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,6,643,114.6,10,alive,0,Limber Pine_heatwave,yes,313,664,643,351,330,94.017094017094,51.7810166394068,49.066013534936,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,7,637,88.6,10,alive,0,Limber Pine_heatwave,yes,313,664,637,351,324,92.3076923076923,52.1672159603388,48.9068663783253,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,8,551,292,10,alive,0,Limber Pine_heatwave,yes,313,664,551,351,238,67.8062678062678,56.4475536740918,50.7059635234565,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,9,530,180.8,10,alive,0,Limber Pine_heatwave,yes,313,664,530,351,217,61.8233618233618,57.8117407489262,50.8366579298215,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,10,512,163.2,10,alive,0,Limber Pine_heatwave,yes,313,664,512,351,199,56.6951566951567,58.8480648521437,50.8000207210899,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,11,480,192.1,10,alive,0,Limber Pine_heatwave,yes,313,664,480,351,167,47.5783475783476,59.9027940654032,51.203695384734,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,12,456,200,10,alive,0,Limber Pine_heatwave,yes,313,664,456,351,143,40.7407407407407,58.6589383865032,49.2111187693017,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,13,435,77.2,10,alive,0,Limber Pine_heatwave,yes,313,664,435,351,122,34.7578347578348,57.1672523114598,44.2678450487841,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,14,413,155.7,10,alive,0,Limber Pine_heatwave,yes,313,664,413,351,100,28.4900284900285,55.5277076403256,39.1185781681126,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,15,398,163.4,10,alive,0,Limber Pine_heatwave,yes,313,664,398,351,85,24.2165242165242,53.2737715657724,34.4438520982834,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,0,9.44,89,3,2.51,16,NA,104.3,NA,alive,0,Limber Pine_heatwave,yes,313,664,NA,351,NA,NA,NA,NA,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,17,379,NA,10,alive,0,Limber Pine_heatwave,yes,313,664,379,351,66,18.8034188034188,50.7220236604429,28.5702734728912,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,18,363,NA,10,alive,0,Limber Pine_heatwave,yes,313,664,363,351,50,14.2450142450142,49.8706484712939,24.585993016992,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,19,354,31.8,10,alive,0,Limber Pine_heatwave,yes,313,664,354,351,41,11.6809116809117,49.1580426572777,21.777523420164,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,20,346,70,10,alive,0,Limber Pine_heatwave,yes,313,664,346,351,33,9.4017094017094,48.5837313034767,18.5611365350747,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,21,334,47.7,10,alive,0,Limber Pine_heatwave,yes,313,664,334,351,21,5.98290598290598,48.4162597742361,15.7929864513534,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,22,324,22.4,10,alive,0,Limber Pine_heatwave,yes,313,664,324,351,11,3.13390313390313,48.0076748250242,13.0710608436709,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,23,318,27,10,alive,0,Limber Pine_heatwave,yes,313,664,318,351,5,1.42450142450142,47.0184734131731,10.4885902921122,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,24,316,51.7,25,alive,0,Limber Pine_heatwave,yes,313,664,316,351,3,0.854700854700855,45.6460928171698,8.09467011128473,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,25,316,68.2,25,alive,0,Limber Pine_heatwave,yes,313,664,316,351,3,0.854700854700855,45.1958020873155,6.92269342167673,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,26,316,44.4,50,alive,0,Limber Pine_heatwave,yes,313,664,316,351,3,0.854700854700855,44.5424398452579,5.3555185507445,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,27,314,49.8,75,dead,1,Limber Pine_heatwave,yes,313,664,314,351,1,0.284900284900285,44.4035323393368,4.04448942844979,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,28,313,35.4,75,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,44.2272540409192,2.833539724165,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,29,314,43.2,90,dead,1,Limber Pine_heatwave,yes,313,664,314,351,1,0.284900284900285,44.059887473875,2.15211034739588,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,30,314,79.7,90,dead,1,Limber Pine_heatwave,yes,313,664,314,351,1,0.284900284900285,43.9585929567456,1.68272961207926,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,31,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,44.0792050267411,1.34848843251679,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,32,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,43.82188830638,0.571240570577479,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,33,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,43.6763214182648,0.447213595499958,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,34,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,43.6689399435053,0.223606797749979,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,35,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,43.6627023779721,0,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,20,9.44,89,3,2.51,36,NA,NA,NA,dead,1,Limber Pine_heatwave,yes,313,664,313,351,0,0,43.6627023779721,0,19.352071001477,7.64792899852302,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,1,760,208.3,10,alive,0,Limber Pine_heatwave,yes,381,760,760,379,379,100,45.3647208162559,45.4492197837033,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,2,754,220.3,10,alive,0,Limber Pine_heatwave,yes,381,760,754,379,373,98.4168865435356,45.773210965643,45.2888681570578,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,3,754,244.8,10,alive,0,Limber Pine_heatwave,yes,381,760,754,379,373,98.4168865435356,46.9831716793644,45.7110777774813,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,4,749,266.6,10,alive,0,Limber Pine_heatwave,yes,381,760,749,379,368,97.0976253298153,47.363654730961,45.601939016946,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,5,751,118.4,10,alive,0,Limber Pine_heatwave,yes,381,760,751,379,370,97.6253298153034,49.5988911166369,47.0434010138231,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,6,744,87.8,10,alive,0,Limber Pine_heatwave,yes,381,760,744,379,363,95.778364116095,51.7810166394068,49.066013534936,17.7976218266996,12.2023781733004,9.3772157592602
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,20,5.33,120,4,4.15,7,738,79.4,10,alive,0,Limber Pine_heatwave,yes,381,760,738,379,357,94.1952506596306,52.1672159603388,48.9068663783253,17.7976218266996,12.2023781733004,9.3772157592602
