ScientificName,CommonName,Species,Treatment_temp,Treatment_water,Heatwave_graph,Heatwave,Week,PercentBrown_Est,PercentGreen,PercentRed,Weight_Est,Porometer_Est,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Count,Dead_Week_Avg,Stress_Week_Avg_Weight,Stress_to_Dead_Avg_Weight,Stress_Week_Avg_Porometer,Stress_to_Dead_Avg_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,12,31.0526315789474,45.7336842105263,51.7573684210526,410.105263157895,63.77,19,10,19,19,19,19,10,3,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,22.3966110636074,23.80907,63.4725616457328,10.3880835913923,7.34908157527184,16.3684210526316,4.25735544272456
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,12.5,41.5789473684211,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,4,14.6315789473684,NA,NA,NA,NA,22.3639486412934,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,13,39.7368421052632,44.7621052631579,53.4789473684211,402.052631578947,53.79,19,10,19,19,19,19,10,5,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,25.4118128813772,23.58404,60.49928712547,5.97264720370147,6.29963843759659,8.31578947368421,2.16131163502764
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,13.5,48.1578947368421,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,6,14.6315789473684,NA,NA,NA,NA,25.3974258492092,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,14,52.8947368421053,31.0636842105263,66.9573684210526,397.315789473684,60.67,19,10,19,19,19,19,10,8,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,25.6750954490103,23.02828,59.1401843377984,3.62576872268618,8.96499984507653,3.57894736842105,0.927235491867889
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,14.5,57.1052631578947,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,8,14.6315789473684,NA,NA,NA,NA,24.7944768420579,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,15,66.5789473684211,13.0084210526316,84.2910526315789,395.894736842105,58.2,19,10,19,19,19,19,10,13,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,23.5733271810741,16.20226,58.4854157858959,2.21768542741543,21.6977725431283,2.15789473684211,0.563179633752669
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,15.5,66.0526315789474,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,14,14.6315789473684,NA,NA,NA,NA,22.8873416839249,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,16,72.1052631578947,6.61789473684211,89.6763157894737,394.368421052632,55.06,19,10,19,19,19,19,10,15,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,20.0911664858025,14.03969,58.5521709686857,1.25656172487509,20.3335081959694,0.631578947368421,0.164340876497583
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,16.5,76.0526315789474,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,15,14.6315789473684,NA,NA,NA,NA,15.4181483403687,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,17,80.2631578947368,4.06421052631579,93.4047368421053,394.210526315789,42.86,19,10,19,19,19,19,10,16,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,12.853197203909,11.38939,58.5126567005126,1.02026255077535,45.6430888038436,0.473684210526316,0.120784244772779
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,17.5,78.1578947368421,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,18,14.6315789473684,NA,NA,NA,NA,14.3575886163796,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,18,NA,NA,NA,NA,13.14,19,10,18,0,NA,0,10,18,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,NA,NA,NA,NA,28.7349264832886,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,18.5,83.9473684210526,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,19,14.6315789473684,NA,NA,NA,NA,10.6169345032177,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,19,83.9473684210526,0.313684210526316,96.9826315789474,383.133333333333,0,19,10,19,19,19,15,10,19,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,10.6169345032177,1.490912,58.7328901123755,0.828078671210825,0,0.4,0.103694421238281
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,19.5,86.0526315789474,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,19,14.6315789473684,NA,NA,NA,NA,6.78620892538296,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,20,86.8421052631579,0.293157894736842,97.07,382.733333333333,0,19,10,19,19,19,15,10,19,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,6.28280862437543,1.47888,58.6642586085875,0,0,0,0
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,20.5,86.8421052631579,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,19,14.6315789473684,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,21,86.8421052631579,0.294210526315789,97.1168421052632,393.736842105263,0,19,10,19,19,19,19,10,19,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,6.28280862437543,1.496157,58.4074216224685,0,0,0,0
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,21.5,86.8421052631579,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,19,14.6315789473684,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,22,86.8421052631579,0.294210526315789,97.1168421052632,393.736842105263,0,19,10,19,19,19,19,10,19,14.6315789473684,4.32148659959598,10.4679870846145,8.1,6.8,6.28280862437543,1.496157,58.4074216224685,0,0,0,0
Pinus edulis,Pinyon Pine,PIED,Ambient,Drought,Pinyon Pine,no,22.5,86.8421052631579,NA,NA,NA,NA,19,10,19,19,NA,NA,NA,19,14.6315789473684,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,1,10,69.734,29.378,775.4,121.833333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,8.11393834981355,43.872542666228,NA,34.3007774450279,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,1.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,2,10,78.042,20.924,775.8,250.6,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,6.507437,45.4059467470947,NA,109.342946731831,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,2.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,3,10,66.542,32.46,716.2,262.433333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,8.407585,67.0164158993899,NA,41.5857347335999,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,3.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,4,13,78.528,20.336,641.2,NA,5,3,5,5,5,5,0,0,NA,4.32148659959598,NA,NA,NA,6.70820393249937,5.698979,99.6353350975446,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,4.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,5,13,72.22,26.722,650,208.866666666667,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,6.70820393249937,5.967752,100.478853496644,NA,72.6202680615635,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,5.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,6,16,68.226,30.888,604,115.166666666667,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,8.21583836257749,7.620461,103.50362312499,NA,33.5494162890107,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,6.5,16,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,7,10,68.314,30.068,647.8,149.933333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,6.360905,83.5505834809069,NA,91.5659507313353,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,7.5,16,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,8,10,62.186,36.686,561,119.133333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,7.753838,98.508882848198,NA,67.6488235916437,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,8.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,9,10,83.014,15.458,621,135.166666666667,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,7.246882,92.2713389953782,NA,93.9225390059986,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,9.5,NA,NA,NA,NA,NA,5,3,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,10,10,67.958,31.082,601.6,143.033333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,6.33056,86.6562173187822,NA,61.3400630365941,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,10.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,11,10,71.762,25.37,588.4,221.366666666667,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,0,7.185616,87.0936277806821,NA,148.235364651399,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,11.5,16,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,12,16,70.14,28.202,528,106.9,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,8.21583836257749,6.52265,82.2708940026787,NA,48.4714348869517,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,12.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,13,13,73.688,25.232,562,172.166666666667,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,6.70820393249937,4.007671,92.5526876973327,NA,43.9154111142471,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,13.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,14,16,70.966,27.882,505.4,123.9,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,8.21583836257749,4.78589,81.2853000240511,NA,86.0085460870023,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,14.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,15,21,68.146,29.678,559.6,157.533333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,17.464249196573,6.796185,84.7100938495525,NA,12.8671416147229,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,15.5,24,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,16.3554272337961,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,16,19,68.694,29.108,498.8,94.8,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,8.21583836257749,5.375213,76.0703621655635,NA,68.2181793952316,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,16.5,24,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,16.3554272337961,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,17,16,67.534,31.12,515.8,139.633333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,8.21583836257749,6.408193,75.2043881698402,NA,51.7244945198436,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,17.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,18,NA,NA,NA,NA,50.3333333333333,5,3,5,0,NA,0,3,0,NA,4.32148659959598,NA,NA,NA,NA,NA,NA,NA,3.946306289853,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,18.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,19,13,64.764,32.654,531.8,NA,5,3,5,5,5,5,0,0,NA,4.32148659959598,NA,NA,NA,6.70820393249937,6.365986,49.4287365810618,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,19.5,18,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,17.8885438199983,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,20,21,58.99,39.472,479.6,NA,5,3,5,5,5,5,0,0,NA,4.32148659959598,NA,NA,NA,17.464249196573,5.995062,52.6621306063475,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,20.5,21,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,17.464249196573,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,21,21,62.48,36.444,548.2,201.333333333333,5,3,5,5,5,5,3,0,NA,4.32148659959598,NA,NA,NA,17.464249196573,5.935631,59.4112783905548,NA,132.702461670209,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,21.5,NA,NA,NA,NA,NA,5,3,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,22,NA,NA,NA,499.4,NA,5,3,5,0,NA,5,0,0,NA,4.32148659959598,NA,NA,NA,NA,NA,112.324529823187,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient,Watered,Pinyon Pine,no,22.5,27,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,14.4048602908879,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,1,13,65.7185,33.081,757.5,154.34,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,6.15587011251092,10.7505228332841,50.4970035588356,24.7015874196909,54.8431136161242,372.8,100
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,1.5,13.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,2,10,72.9005,25.669,719.8,221.43,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,0,10.5793,52.1158628240456,33.8990762178124,71.5535238669472,335.1,89.7265141864826
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,2.5,10.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,3.35410196624968,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,3,10,64.386,34.315,664,247.28,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,0,10.90202,60.6959636219741,49.7373099393202,74.7573229411897,279.3,74.5158115765805
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,3.5,13,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,4,12.25,80.096,18.6805,594.95,226.49,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,5.49521322798785,6.833472,71.1547424169398,63.5020720756003,89.0141493122176,210.25,55.7808862146738
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,4.5,12.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,5.49521322798785,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,5,13,68.785,29.4835,537.55,194.23,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,6.15587011251092,10.87202,70.156573012385,60.5546947199933,85.7449583875862,152.85,40.3792004034901
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,5.5,16,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,7.53937034925052,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,6,14.5,65.797,33.0845,509.35,100.41,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,7.05243518972441,10.13562,65.2326000191864,53.8900195817956,15.7159826645078,124.65,32.8882312816907
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,6.5,17.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,7.69483764063866,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,7,12.25,65.1455,33.072,479.2,111.1,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,5.49521322798785,11.41303,57.9624197671488,42.3425877438083,59.9552796303675,94.5,24.911527415902
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,7.5,19,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,7.53937034925052,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,8,16.75,57.051,41.752,432.65,59.48,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,7.65626678301061,8.673071,44.4217526135919,18.9222091733497,20.8874656725564,47.95,12.6855063508793
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,8.5,16.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,7.65626678301061,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,9,16.75,82.5255,15.577,421.9,53.68,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,7.65626678301061,7.577054,43.1483365538977,15.2163347132371,10.9389010213803,37.2,9.84359951877189
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,9.5,NA,NA,NA,NA,NA,20,10,20,0,NA,NA,NA,0,14.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,10,23.75,54.286,44.5925,410.75,64.33,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,18.6289955092649,13.14188,41.7232422921376,12.296661934722,12.659476029178,26.05,6.88642363033778
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,10.5,25.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,18.0259316132708,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,11,28.75,49.9915,46.6875,401.2,65.38,20,10,20,20,20,20,10,0,14.025,3.79323880382056,10.5067611961794,7,7.1,17.5375536912559,19.83874,41.8073274866852,10.0551112951521,14.6348746340908,16.5,4.3565867197358
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,11.5,38.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,14.025,NA,NA,NA,NA,23.5235044829187,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,12,40.25,32.9735,64.73,395.1,61,20,10,20,20,20,20,10,5,14.025,3.79323880382056,10.5067611961794,7,7.1,22.6805620463172,22.61767,40.5019817578818,7.63923391033696,6.84413779976866,10.4,2.74853570220895
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,12.5,55.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,8,14.025,NA,NA,NA,NA,23.812590654614,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,13,54.5,30.817,67.9575,389.95,52.1,20,10,20,20,20,20,10,8,14.025,3.79323880382056,10.5067611961794,7,7.1,25.0210437747698,24.51269,39.8582686396106,4.51750979377379,5.84047182264508,5.25,1.389703507989
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,13.5,59.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,10,14.025,NA,NA,NA,NA,24.8402792593846,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,14,70,19.0815,79.3745,387.45,69.81,20,10,20,20,20,20,10,11,14.025,3.79323880382056,10.5067611961794,7,7.1,20.7744782694637,21.11073,39.3532918438517,3.25859188187652,6.37973353675528,2.75,0.723707948356133
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,14.5,65.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,14,14.025,NA,NA,NA,NA,21.7809066555284,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,15,73.25,6.0825,91.8395,386.35,42.28,20,10,20,20,20,20,10,16,14.025,3.79323880382056,10.5067611961794,7,7.1,20.0180839295505,14.61414,38.8969962309363,2.36809939336213,37.5480965636816,1.65,0.43127292749967
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,15.5,76,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,17,14.025,NA,NA,NA,NA,17.0602646983846,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,16,76.5,2.8885,94.3105,385.2,33.03,20,10,20,20,20,20,10,17,14.025,3.79323880382056,10.5067611961794,7,7.1,20.0722379629703,11.26075,38.6640047480586,1.39548142984872,34.8611547587155,0.5,0.128050840798366
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,16.5,79.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,19,14.025,NA,NA,NA,NA,16.5354483649999,NA,NA,NA,NA,NA,NA
Pinus edulis,Pinyon Pine,PIED,Ambient_HW,Drought,Pinyon Pine_heatwave,yes,17,81.5,1.992,95.6945,385.05,38.67,20,10,20,20,20,20,10,19,14.025,3.79323880382056,10.5067611961794,7,7.1,15.1397003377144,7.849013,38.5848006617277,1.18210338847862,49.9578944934854,0.35,0.0899470899470898
