ScientificName,CommonName,Species,Week,Treatment_temp,Treatment_water,Dead_Count,PercentDead,PercentBrown_Est
Pinus flexilis,Limber Pine,PIFL,22,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Drought,1,5,14
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,22.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Drought,0,0,14
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Drought,1,5,17
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Drought,0,0,21
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient,Watered,0,0,13
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Drought,1,5,26
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,23.5,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Drought,0,0,22
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Watered,0,0,16
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Watered,0,0,16
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Watered,0,0,16
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Watered,0,0,16
Pinus flexilis,Limber Pine,PIFL,24,Ambient,Watered,0,0,16
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Drought,1,5,32
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24,Ambient_HW,Watered,0,0,10
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
Pinus flexilis,Limber Pine,PIFL,24.5,Ambient,Drought,0,0,28
