Phase,Species,SpeciesID,Week,Weight_g,Porometer,PercentBrown,Dead
1,PIEN,PIEN11,22.0,464,80.5,90,dead
1,PIEN,PIEN11,22.5,NA,NA,NA,dead
1,PIEN,PIEN11,23.0,NA,NA,NA,dead
1,PIEN,PIEN11,23.5,NA,NA,NA,dead
1,PIEN,PIEN11,24.0,NA,NA,NA,dead
1,PIEN,PIEN11,3.0,893,157.2,10,alive
1,PIEN,PIEN11,3.5,NA,NA,10,alive
1,PIEN,PIEN11,4.0,874,114.4,10,alive
1,PIEN,PIEN11,4.5,NA,NA,NA,alive
1,PIEN,PIEN11,5.0,852,114.2,10,alive
1,PIEN,PIEN11,5.5,NA,NA,10,alive
1,PIEN,PIEN11,6.0,828,98.4,10,alive
1,PIEN,PIEN11,6.5,NA,NA,10,alive
1,PIEN,PIEN11,7.0,802,77.8,10,alive
1,PIEN,PIEN11,7.5,NA,NA,10,alive
1,PIEN,PIEN11,8.0,682,85.7,10,alive
1,PIEN,PIEN11,8.5,NA,NA,10,alive
1,PIEN,PIEN11,9.0,643,168.5,10,alive
1,PIEN,PIEN11,9.5,NA,NA,10,alive
1,PIEN,PIEN12,1.0,806,320.8,10,alive
1,PIEN,PIEN12,1.5,NA,NA,10,alive
1,PIEN,PIEN12,10.0,523,116.9,10,alive
1,PIEN,PIEN12,10.5,NA,NA,10,alive
1,PIEN,PIEN12,11.0,485,115.5,10,alive
1,PIEN,PIEN12,11.5,NA,NA,10,alive
1,PIEN,PIEN12,12.0,463,130.3,10,alive
1,PIEN,PIEN12,12.5,NA,NA,10,alive
1,PIEN,PIEN12,13.0,NA,76.7,NA,alive
1,PIEN,PIEN12,13.5,NA,NA,10,alive
1,PIEN,PIEN12,14.0,439,NA,10,alive
1,PIEN,PIEN12,14.5,NA,NA,10,alive
1,PIEN,PIEN12,15.0,430,NA,10,alive
1,PIEN,PIEN12,15.5,NA,NA,10,alive
1,PIEN,PIEN12,16.0,420,29.1,10,alive
1,PIEN,PIEN12,16.5,NA,NA,10,alive
1,PIEN,PIEN12,17.0,413,67.2,10,alive
1,PIEN,PIEN12,17.5,NA,NA,10,alive
1,PIEN,PIEN12,18.0,407,53.5,25,alive
1,PIEN,PIEN12,18.5,NA,NA,25,alive
1,PIEN,PIEN12,19.0,400,22.9,50,dead
1,PIEN,PIEN12,19.5,NA,NA,75,dead
1,PIEN,PIEN12,2.0,788,356.1,10,alive
1,PIEN,PIEN12,2.5,NA,NA,10,alive
1,PIEN,PIEN12,20.0,395,NA,90,dead
1,PIEN,PIEN12,20.5,NA,NA,90,dead
1,PIEN,PIEN12,21.0,391,NA,90,dead
1,PIEN,PIEN12,21.5,NA,NA,NA,dead
1,PIEN,PIEN12,22.0,NA,NA,NA,dead
1,PIEN,PIEN12,22.5,NA,NA,NA,dead
1,PIEN,PIEN12,23.0,NA,NA,NA,dead
1,PIEN,PIEN12,23.5,NA,NA,NA,dead
1,PIEN,PIEN12,24.0,NA,NA,NA,dead
1,PIEN,PIEN12,3.0,756,180.3,10,alive
1,PIEN,PIEN12,3.5,NA,NA,10,alive
1,PIEN,PIEN12,4.0,733,138.8,10,alive
1,PIEN,PIEN12,4.5,NA,NA,NA,alive
1,PIEN,PIEN12,5.0,704,152.6,10,alive
1,PIEN,PIEN12,5.5,NA,NA,10,alive
1,PIEN,PIEN12,6.0,682,121.3,10,alive
1,PIEN,PIEN12,6.5,NA,NA,10,alive
1,PIEN,PIEN12,7.0,662,120.1,10,alive
1,PIEN,PIEN12,7.5,NA,NA,10,alive
1,PIEN,PIEN12,8.0,578,101.9,10,alive
1,PIEN,PIEN12,8.5,NA,NA,10,alive
1,PIEN,PIEN12,9.0,546,151,10,alive
1,PIEN,PIEN12,9.5,NA,NA,10,alive
1,PIEN,PIEN13,1.0,834,210.8,10,alive
1,PIEN,PIEN13,1.5,NA,NA,10,alive
1,PIEN,PIEN13,10.0,592,135.6,10,alive
1,PIEN,PIEN13,10.5,NA,NA,10,alive
1,PIEN,PIEN13,11.0,553,154.1,10,alive
1,PIEN,PIEN13,11.5,NA,NA,10,alive
1,PIEN,PIEN13,12.0,523,159.6,10,alive
1,PIEN,PIEN13,12.5,NA,NA,10,alive
1,PIEN,PIEN13,13.0,NA,104.5,NA,alive
1,PIEN,PIEN13,13.5,NA,NA,10,alive
1,PIEN,PIEN13,14.0,484,NA,10,alive
1,PIEN,PIEN13,14.5,NA,NA,10,alive
1,PIEN,PIEN13,15.0,466,NA,10,alive
1,PIEN,PIEN13,15.5,NA,NA,10,alive
1,PIEN,PIEN13,16.0,455,37.2,10,alive
1,PIEN,PIEN13,16.5,NA,NA,10,alive
1,PIEN,PIEN13,17.0,441,66.3,10,alive
1,PIEN,PIEN13,17.5,NA,NA,25,alive
1,PIEN,PIEN13,18.0,431,55.3,10,alive
1,PIEN,PIEN13,18.5,NA,NA,10,alive
1,PIEN,PIEN13,19.0,423,22.1,10,alive
1,PIEN,PIEN13,19.5,NA,NA,10,alive
1,PIEN,PIEN13,2.0,820,253.2,10,alive
1,PIEN,PIEN13,2.5,NA,NA,10,alive
1,PIEN,PIEN13,20.0,414,23.7,25,alive
1,PIEN,PIEN13,20.5,NA,NA,25,dead
1,PIEN,PIEN13,21.0,407,59.1,75,dead
1,PIEN,PIEN13,21.5,NA,NA,90,dead
1,PIEN,PIEN13,22.0,405,NA,90,dead
1,PIEN,PIEN13,22.5,NA,NA,90,dead
1,PIEN,PIEN13,23.0,400,NA,90,dead
1,PIEN,PIEN13,23.5,NA,NA,NA,dead
1,PIEN,PIEN13,24.0,NA,NA,NA,dead
1,PIEN,PIEN13,3.0,799,174.9,10,alive
1,PIEN,PIEN13,3.5,NA,NA,10,alive
1,PIEN,PIEN13,4.0,783,165.2,10,alive
1,PIEN,PIEN13,4.5,NA,NA,NA,alive
1,PIEN,PIEN13,5.0,752,169.1,10,alive
1,PIEN,PIEN13,5.5,NA,NA,10,alive
1,PIEN,PIEN13,6.0,734,125.5,10,alive
1,PIEN,PIEN13,6.5,NA,NA,10,alive
1,PIEN,PIEN13,7.0,718,120,10,alive
1,PIEN,PIEN13,7.5,NA,NA,10,alive
1,PIEN,PIEN13,8.0,638,96.7,10,alive
1,PIEN,PIEN13,8.5,NA,NA,10,alive
1,PIEN,PIEN13,9.0,613,174.1,10,alive
1,PIEN,PIEN13,9.5,NA,NA,10,alive
1,PIEN,PIEN14,1.0,856,319.6,25,alive
1,PIEN,PIEN14,1.5,NA,NA,25,alive
1,PIEN,PIEN14,10.0,534,129,10,alive
1,PIEN,PIEN14,10.5,NA,NA,10,alive
1,PIEN,PIEN14,11.0,504,137.4,10,alive
1,PIEN,PIEN14,11.5,NA,NA,10,alive
1,PIEN,PIEN14,12.0,484,136.2,10,alive
1,PIEN,PIEN14,12.5,NA,NA,10,alive
1,PIEN,PIEN14,13.0,NA,56.7,NA,alive
1,PIEN,PIEN14,13.5,NA,NA,10,alive
1,PIEN,PIEN14,14.0,463,NA,10,alive
1,PIEN,PIEN14,14.5,NA,NA,10,alive
1,PIEN,PIEN14,15.0,454,NA,10,alive
1,PIEN,PIEN14,15.5,NA,NA,10,alive
1,PIEN,PIEN14,16.0,446,19.8,10,alive
1,PIEN,PIEN14,16.5,NA,NA,10,alive
1,PIEN,PIEN14,17.0,438,63.8,10,alive
1,PIEN,PIEN14,17.5,NA,NA,25,alive
1,PIEN,PIEN14,18.0,432,47.3,50,dead
1,PIEN,PIEN14,18.5,NA,NA,75,dead
1,PIEN,PIEN14,19.0,424,NA,90,dead
1,PIEN,PIEN14,19.5,NA,NA,90,dead
1,PIEN,PIEN14,2.0,836,243.8,10,alive
1,PIEN,PIEN14,2.5,NA,NA,25,alive
1,PIEN,PIEN14,20.0,420,NA,90,dead
1,PIEN,PIEN14,20.5,NA,NA,NA,dead
1,PIEN,PIEN14,21.0,NA,NA,NA,dead
1,PIEN,PIEN14,21.5,NA,NA,NA,dead
1,PIEN,PIEN14,22.0,NA,NA,NA,dead
1,PIEN,PIEN14,22.5,NA,NA,NA,dead
1,PIEN,PIEN14,23.0,NA,NA,NA,dead
1,PIEN,PIEN14,23.5,NA,NA,NA,dead
1,PIEN,PIEN14,24.0,NA,NA,NA,dead
1,PIEN,PIEN14,3.0,796,202,25,alive
1,PIEN,PIEN14,3.5,NA,NA,25,alive
1,PIEN,PIEN14,4.0,770,167.3,25,alive
1,PIEN,PIEN14,4.5,NA,NA,NA,alive
1,PIEN,PIEN14,5.0,735,125.7,10,alive
1,PIEN,PIEN14,5.5,NA,NA,10,alive
1,PIEN,PIEN14,6.0,711,132.8,10,alive
1,PIEN,PIEN14,6.5,NA,NA,10,alive
1,PIEN,PIEN14,7.0,687,88.7,10,alive
1,PIEN,PIEN14,7.5,NA,NA,10,alive
1,PIEN,PIEN14,8.0,594,131.7,10,alive
1,PIEN,PIEN14,8.5,NA,NA,10,alive
1,PIEN,PIEN14,9.0,560,156.2,10,alive
1,PIEN,PIEN14,9.5,NA,NA,10,alive
1,PIEN,PIEN15,1.0,851,148,10,alive
1,PIEN,PIEN15,1.5,NA,NA,25,alive
1,PIEN,PIEN15,10.0,528,140.1,10,alive
1,PIEN,PIEN15,10.5,NA,NA,10,alive
1,PIEN,PIEN15,11.0,506,91.9,10,alive
1,PIEN,PIEN15,11.5,NA,NA,10,alive
1,PIEN,PIEN15,12.0,486,126.2,10,alive
1,PIEN,PIEN15,12.5,NA,NA,10,alive
1,PIEN,PIEN15,13.0,NA,59.1,NA,alive
1,PIEN,PIEN15,13.5,NA,NA,10,alive
1,PIEN,PIEN15,14.0,463,NA,10,alive
1,PIEN,PIEN15,14.5,NA,NA,10,alive
1,PIEN,PIEN15,15.0,451,NA,10,alive
1,PIEN,PIEN15,15.5,NA,NA,10,alive
1,PIEN,PIEN15,16.0,442,28.1,10,alive
1,PIEN,PIEN15,16.5,NA,NA,10,alive
1,PIEN,PIEN15,17.0,433,65,10,alive
1,PIEN,PIEN15,17.5,NA,NA,10,alive
1,PIEN,PIEN15,18.0,426,44.1,25,alive
1,PIEN,PIEN15,18.5,NA,NA,10,alive
1,PIEN,PIEN15,19.0,418,22.9,25,alive
1,PIEN,PIEN15,19.5,NA,NA,50,dead
1,PIEN,PIEN15,2.0,834,280,10,alive
1,PIEN,PIEN15,2.5,NA,NA,10,alive
1,PIEN,PIEN15,20.0,411,35,75,dead
1,PIEN,PIEN15,20.5,NA,NA,90,dead
1,PIEN,PIEN15,21.0,406,NA,90,dead
1,PIEN,PIEN15,21.5,NA,NA,90,dead
1,PIEN,PIEN15,22.0,405,NA,90,dead
1,PIEN,PIEN15,22.5,NA,NA,NA,dead
1,PIEN,PIEN15,23.0,NA,NA,NA,dead
1,PIEN,PIEN15,23.5,NA,NA,NA,dead
1,PIEN,PIEN15,24.0,NA,NA,NA,dead
1,PIEN,PIEN15,3.0,809,100.5,10,alive
1,PIEN,PIEN15,3.5,NA,NA,10,alive
1,PIEN,PIEN15,4.0,789,126,10,alive
1,PIEN,PIEN15,4.5,NA,NA,NA,alive
1,PIEN,PIEN15,5.0,765,143.3,10,alive
1,PIEN,PIEN15,5.5,NA,NA,10,alive
1,PIEN,PIEN15,6.0,740,89,10,alive
1,PIEN,PIEN15,6.5,NA,NA,10,alive
1,PIEN,PIEN15,7.0,708,103.7,10,alive
1,PIEN,PIEN15,7.5,NA,NA,10,alive
1,PIEN,PIEN15,8.0,603,131.5,10,alive
1,PIEN,PIEN15,8.5,NA,NA,10,alive
1,PIEN,PIEN15,9.0,558,144.3,10,alive
1,PIEN,PIEN15,9.5,NA,NA,10,alive
1,PIEN,PIEN16,1.0,801,NA,10,alive
1,PIEN,PIEN16,1.5,NA,NA,25,alive
1,PIEN,PIEN16,10.0,483,NA,10,alive
1,PIEN,PIEN16,10.5,NA,NA,10,alive
1,PIEN,PIEN16,11.0,466,NA,10,alive
1,PIEN,PIEN16,11.5,NA,NA,10,alive
1,PIEN,PIEN16,12.0,455,NA,10,alive
1,PIEN,PIEN16,12.5,NA,NA,10,alive
1,PIEN,PIEN16,13.0,NA,NA,NA,alive
1,PIEN,PIEN16,13.5,NA,NA,10,alive
1,PIEN,PIEN16,14.0,437,NA,10,alive
1,PIEN,PIEN16,14.5,NA,NA,10,alive
1,PIEN,PIEN16,15.0,429,NA,10,alive
1,PIEN,PIEN16,15.5,NA,NA,10,alive
1,PIEN,PIEN16,16.0,420,NA,10,alive
1,PIEN,PIEN16,16.5,NA,NA,10,alive
1,PIEN,PIEN16,17.0,414,NA,10,alive
1,PIEN,PIEN16,17.5,NA,NA,10,alive
1,PIEN,PIEN16,18.0,408,NA,25,alive
1,PIEN,PIEN16,18.5,NA,NA,25,alive
1,PIEN,PIEN16,19.0,402,NA,25,alive
1,PIEN,PIEN16,19.5,NA,NA,50,dead
1,PIEN,PIEN16,2.0,778,NA,10,alive
1,PIEN,PIEN16,2.5,NA,NA,10,alive
1,PIEN,PIEN16,20.0,397,NA,75,dead
1,PIEN,PIEN16,20.5,NA,NA,75,dead
1,PIEN,PIEN16,21.0,393,NA,75,dead
1,PIEN,PIEN16,21.5,NA,NA,90,dead
1,PIEN,PIEN16,22.0,391,NA,90,dead
1,PIEN,PIEN16,22.5,NA,NA,NA,dead
1,PIEN,PIEN16,23.0,NA,NA,NA,dead
1,PIEN,PIEN16,23.5,NA,NA,NA,dead
1,PIEN,PIEN16,24.0,NA,NA,NA,dead
1,PIEN,PIEN16,3.0,740,NA,10,alive
1,PIEN,PIEN16,3.5,NA,NA,10,alive
1,PIEN,PIEN16,4.0,711,NA,10,alive
1,PIEN,PIEN16,4.5,NA,NA,NA,alive
1,PIEN,PIEN16,5.0,683,NA,10,alive
1,PIEN,PIEN16,5.5,NA,NA,10,alive
1,PIEN,PIEN16,6.0,651,NA,10,alive
1,PIEN,PIEN16,6.5,NA,NA,10,alive
1,PIEN,PIEN16,7.0,622,NA,10,alive
1,PIEN,PIEN16,7.5,NA,NA,10,alive
1,PIEN,PIEN16,8.0,531,NA,10,alive
1,PIEN,PIEN16,8.5,NA,NA,10,alive
1,PIEN,PIEN16,9.0,504,NA,10,alive
1,PIEN,PIEN16,9.5,NA,NA,10,alive
1,PIEN,PIEN17,1.0,815,NA,10,alive
1,PIEN,PIEN17,1.5,NA,NA,25,alive
1,PIEN,PIEN17,10.0,487,NA,10,alive
1,PIEN,PIEN17,10.5,NA,NA,10,alive
1,PIEN,PIEN17,11.0,461,NA,10,alive
1,PIEN,PIEN17,11.5,NA,NA,10,alive
1,PIEN,PIEN17,12.0,445,NA,10,alive
1,PIEN,PIEN17,12.5,NA,NA,10,alive
1,PIEN,PIEN17,13.0,NA,NA,NA,alive
1,PIEN,PIEN17,13.5,NA,NA,10,alive
1,PIEN,PIEN17,14.0,425,NA,10,alive
1,PIEN,PIEN17,14.5,NA,NA,10,alive
1,PIEN,PIEN17,15.0,416,NA,10,alive
1,PIEN,PIEN17,15.5,NA,NA,10,alive
1,PIEN,PIEN17,16.0,409,NA,10,alive
1,PIEN,PIEN17,16.5,NA,NA,10,alive
1,PIEN,PIEN17,17.0,402,NA,25,alive
1,PIEN,PIEN17,17.5,NA,NA,50,dead
1,PIEN,PIEN17,18.0,397,NA,90,dead
1,PIEN,PIEN17,18.5,NA,NA,90,dead
1,PIEN,PIEN17,19.0,393,NA,90,dead
1,PIEN,PIEN17,19.5,NA,NA,90,dead
1,PIEN,PIEN17,2.0,793,NA,10,alive
1,PIEN,PIEN17,2.5,NA,NA,10,alive
1,PIEN,PIEN17,20.0,389,NA,90,dead
1,PIEN,PIEN17,20.5,NA,NA,NA,dead
1,PIEN,PIEN17,21.0,NA,NA,NA,dead
1,PIEN,PIEN17,21.5,NA,NA,NA,dead
1,PIEN,PIEN17,22.0,NA,NA,NA,dead
1,PIEN,PIEN17,22.5,NA,NA,NA,dead
1,PIEN,PIEN17,23.0,NA,NA,NA,dead
1,PIEN,PIEN17,23.5,NA,NA,NA,dead
1,PIEN,PIEN17,24.0,NA,NA,NA,dead
1,PIEN,PIEN17,3.0,754,NA,10,alive
1,PIEN,PIEN17,3.5,NA,NA,10,alive
1,PIEN,PIEN17,4.0,726,NA,10,alive
1,PIEN,PIEN17,4.5,NA,NA,NA,alive
1,PIEN,PIEN17,5.0,688,NA,10,alive
1,PIEN,PIEN17,5.5,NA,NA,10,alive
1,PIEN,PIEN17,6.0,662,NA,10,alive
1,PIEN,PIEN17,6.5,NA,NA,10,alive
1,PIEN,PIEN17,7.0,642,NA,10,alive
1,PIEN,PIEN17,7.5,NA,NA,10,alive
1,PIEN,PIEN17,8.0,540,NA,10,alive
1,PIEN,PIEN17,8.5,NA,NA,10,alive
1,PIEN,PIEN17,9.0,513,NA,10,alive
1,PIEN,PIEN17,9.5,NA,NA,10,alive
1,PIEN,PIEN18,1.0,813,NA,10,alive
1,PIEN,PIEN18,1.5,NA,NA,10,alive
1,PIEN,PIEN18,10.0,521,NA,10,alive
1,PIEN,PIEN18,10.5,NA,NA,10,alive
1,PIEN,PIEN18,11.0,503,NA,10,alive
1,PIEN,PIEN18,11.5,NA,NA,10,alive
1,PIEN,PIEN18,12.0,485,NA,10,alive
1,PIEN,PIEN18,12.5,NA,NA,10,alive
1,PIEN,PIEN18,13.0,NA,NA,NA,alive
1,PIEN,PIEN18,13.5,NA,NA,10,alive
1,PIEN,PIEN18,14.0,458,NA,10,alive
1,PIEN,PIEN18,14.5,NA,NA,10,alive
1,PIEN,PIEN18,15.0,444,NA,10,alive
1,PIEN,PIEN18,15.5,NA,NA,10,alive
1,PIEN,PIEN18,16.0,433,NA,10,alive
1,PIEN,PIEN18,16.5,NA,NA,10,alive
1,PIEN,PIEN18,17.0,422,NA,10,alive
1,PIEN,PIEN18,17.5,NA,NA,10,alive
1,PIEN,PIEN18,18.0,413,NA,10,alive
1,PIEN,PIEN18,18.5,NA,NA,10,alive
1,PIEN,PIEN18,19.0,406,NA,25,alive
1,PIEN,PIEN18,19.5,NA,NA,25,alive
1,PIEN,PIEN18,2.0,798,NA,10,alive
1,PIEN,PIEN18,2.5,NA,NA,10,alive
1,PIEN,PIEN18,20.0,398,NA,50,dead
1,PIEN,PIEN18,20.5,NA,NA,50,dead
1,PIEN,PIEN18,21.0,392,NA,50,dead
1,PIEN,PIEN18,21.5,NA,NA,75,dead
1,PIEN,PIEN18,22.0,389,NA,75,dead
1,PIEN,PIEN18,22.5,NA,NA,NA,dead
1,PIEN,PIEN18,23.0,NA,NA,NA,dead
1,PIEN,PIEN18,23.5,NA,NA,NA,dead
1,PIEN,PIEN18,24.0,NA,NA,NA,dead
1,PIEN,PIEN18,3.0,768,NA,10,alive
1,PIEN,PIEN18,3.5,NA,NA,10,alive
1,PIEN,PIEN18,4.0,750,NA,10,alive
1,PIEN,PIEN18,4.5,NA,NA,NA,alive
1,PIEN,PIEN18,5.0,713,NA,10,alive
1,PIEN,PIEN18,5.5,NA,NA,10,alive
1,PIEN,PIEN18,6.0,687,NA,10,alive
1,PIEN,PIEN18,6.5,NA,NA,10,alive
1,PIEN,PIEN18,7.0,664,NA,10,alive
1,PIEN,PIEN18,7.5,NA,NA,10,alive
1,PIEN,PIEN18,8.0,572,NA,10,alive
1,PIEN,PIEN18,8.5,NA,NA,10,alive
1,PIEN,PIEN18,9.0,542,NA,10,alive
1,PIEN,PIEN18,9.5,NA,NA,10,alive
1,PIEN,PIEN19,1.0,793,NA,10,alive
1,PIEN,PIEN19,1.5,NA,NA,10,alive
1,PIEN,PIEN19,10.0,466,NA,10,alive
1,PIEN,PIEN19,10.5,NA,NA,10,alive
1,PIEN,PIEN19,11.0,447,NA,10,alive
1,PIEN,PIEN19,11.5,NA,NA,10,alive
1,PIEN,PIEN19,12.0,436,NA,10,alive
1,PIEN,PIEN19,12.5,NA,NA,10,alive
1,PIEN,PIEN19,13.0,NA,NA,NA,alive
1,PIEN,PIEN19,13.5,NA,NA,10,alive
1,PIEN,PIEN19,14.0,421,NA,10,alive
1,PIEN,PIEN19,14.5,NA,NA,10,alive
1,PIEN,PIEN19,15.0,413,NA,10,alive
1,PIEN,PIEN19,15.5,NA,NA,10,alive
1,PIEN,PIEN19,16.0,407,NA,10,alive
1,PIEN,PIEN19,16.5,NA,NA,10,alive
1,PIEN,PIEN19,17.0,399,NA,25,alive
1,PIEN,PIEN19,17.5,NA,NA,50,dead
1,PIEN,PIEN19,18.0,394,NA,75,dead
1,PIEN,PIEN19,18.5,NA,NA,90,dead
1,PIEN,PIEN19,19.0,391,NA,90,dead
1,PIEN,PIEN19,19.5,NA,NA,90,dead
1,PIEN,PIEN19,2.0,766,NA,10,alive
1,PIEN,PIEN19,2.5,NA,NA,10,alive
1,PIEN,PIEN19,20.0,388,NA,90,dead
1,PIEN,PIEN19,20.5,NA,NA,NA,dead
1,PIEN,PIEN19,21.0,NA,NA,NA,dead
1,PIEN,PIEN19,21.5,NA,NA,NA,dead
1,PIEN,PIEN19,22.0,NA,NA,NA,dead
1,PIEN,PIEN19,22.5,NA,NA,NA,dead
1,PIEN,PIEN19,23.0,NA,NA,NA,dead
1,PIEN,PIEN19,23.5,NA,NA,NA,dead
1,PIEN,PIEN19,24.0,NA,NA,NA,dead
1,PIEN,PIEN19,3.0,730,NA,10,alive
1,PIEN,PIEN19,3.5,NA,NA,10,alive
1,PIEN,PIEN19,4.0,702,NA,10,alive
1,PIEN,PIEN19,4.5,NA,NA,NA,alive
1,PIEN,PIEN19,5.0,661,NA,10,alive
1,PIEN,PIEN19,5.5,NA,NA,10,alive
1,PIEN,PIEN19,6.0,621,NA,10,alive
1,PIEN,PIEN19,6.5,NA,NA,10,alive
1,PIEN,PIEN19,7.0,591,NA,10,alive
1,PIEN,PIEN19,7.5,NA,NA,10,alive
1,PIEN,PIEN19,8.0,513,NA,10,alive
1,PIEN,PIEN19,8.5,NA,NA,10,alive
1,PIEN,PIEN19,9.0,487,NA,10,alive
1,PIEN,PIEN19,9.5,NA,NA,10,alive
1,PIEN,PIEN20,1.0,860,NA,10,alive
1,PIEN,PIEN20,1.5,NA,NA,10,alive
1,PIEN,PIEN20,10.0,552,NA,10,alive
1,PIEN,PIEN20,10.5,NA,NA,10,alive
1,PIEN,PIEN20,11.0,524,NA,10,alive
1,PIEN,PIEN20,11.5,NA,NA,10,alive
1,PIEN,PIEN20,12.0,507,NA,10,alive
1,PIEN,PIEN20,12.5,NA,NA,10,alive
1,PIEN,PIEN20,13.0,NA,NA,NA,alive
1,PIEN,PIEN20,13.5,NA,NA,10,alive
1,PIEN,PIEN20,14.0,NA,NA,10,alive
1,PIEN,PIEN20,14.5,NA,NA,10,alive
1,PIEN,PIEN20,15.0,468,NA,10,alive
1,PIEN,PIEN20,15.5,NA,NA,10,alive
1,PIEN,PIEN20,16.0,455,NA,10,alive
1,PIEN,PIEN20,16.5,NA,NA,10,alive
1,PIEN,PIEN20,17.0,445,NA,10,alive
1,PIEN,PIEN20,17.5,NA,NA,10,alive
1,PIEN,PIEN20,18.0,437,NA,10,alive
1,PIEN,PIEN20,18.5,NA,NA,10,alive
1,PIEN,PIEN20,19.0,430,NA,10,alive
1,PIEN,PIEN20,19.5,NA,NA,25,alive
1,PIEN,PIEN20,2.0,836,NA,10,alive
1,PIEN,PIEN20,2.5,NA,NA,10,alive
1,PIEN,PIEN20,20.0,423,NA,25,dead
1,PIEN,PIEN20,20.5,NA,NA,75,dead
1,PIEN,PIEN20,21.0,417,NA,90,dead
1,PIEN,PIEN20,21.5,NA,NA,90,dead
1,PIEN,PIEN20,22.0,415,NA,90,dead
1,PIEN,PIEN20,22.5,NA,NA,NA,dead
1,PIEN,PIEN20,23.0,NA,NA,NA,dead
1,PIEN,PIEN20,23.5,NA,NA,NA,dead
1,PIEN,PIEN20,24.0,NA,NA,NA,dead
1,PIEN,PIEN20,3.0,809,NA,10,alive
1,PIEN,PIEN20,3.5,NA,NA,10,alive
1,PIEN,PIEN20,4.0,789,NA,10,alive
1,PIEN,PIEN20,4.5,NA,NA,NA,alive
1,PIEN,PIEN20,5.0,763,NA,10,alive
1,PIEN,PIEN20,5.5,NA,NA,10,alive
1,PIEN,PIEN20,6.0,735,NA,10,alive
1,PIEN,PIEN20,6.5,NA,NA,10,alive
1,PIEN,PIEN20,7.0,708,NA,10,alive
1,PIEN,PIEN20,7.5,NA,NA,10,alive
1,PIEN,PIEN20,8.0,621,NA,10,alive
1,PIEN,PIEN20,8.5,NA,NA,10,alive
1,PIEN,PIEN20,9.0,586,NA,10,alive
1,PIEN,PIEN20,9.5,NA,NA,10,alive
1,PIEN,PIEN21,1.0,764,NA,10,alive
1,PIEN,PIEN21,1.5,NA,NA,10,alive
1,PIEN,PIEN21,10.0,461,NA,10,alive
1,PIEN,PIEN21,10.5,NA,NA,10,alive
1,PIEN,PIEN21,11.0,447,NA,10,alive
1,PIEN,PIEN21,11.5,NA,NA,10,alive
1,PIEN,PIEN21,12.0,437,NA,10,alive
1,PIEN,PIEN21,12.5,NA,NA,10,alive
1,PIEN,PIEN21,13.0,NA,NA,NA,alive
1,PIEN,PIEN21,13.5,NA,NA,10,alive
1,PIEN,PIEN21,14.0,422,NA,10,alive
1,PIEN,PIEN21,14.5,NA,NA,10,alive
1,PIEN,PIEN21,15.0,415,NA,10,alive
1,PIEN,PIEN21,15.5,NA,NA,10,alive
1,PIEN,PIEN21,16.0,408,NA,10,alive
1,PIEN,PIEN21,16.5,NA,NA,10,alive
1,PIEN,PIEN21,17.0,400,NA,25,alive
1,PIEN,PIEN21,17.5,NA,NA,50,dead
1,PIEN,PIEN21,18.0,394,NA,75,dead
1,PIEN,PIEN21,18.5,NA,NA,90,dead
1,PIEN,PIEN21,19.0,391,NA,90,dead
1,PIEN,PIEN21,19.5,NA,NA,90,dead
1,PIEN,PIEN21,2.0,736,NA,10,alive
1,PIEN,PIEN21,2.5,NA,NA,10,alive
1,PIEN,PIEN21,20.0,389,NA,90,dead
1,PIEN,PIEN21,20.5,NA,NA,NA,dead
1,PIEN,PIEN21,21.0,NA,NA,NA,dead
1,PIEN,PIEN21,21.5,NA,NA,NA,dead
1,PIEN,PIEN21,22.0,NA,NA,NA,dead
1,PIEN,PIEN21,22.5,NA,NA,NA,dead
1,PIEN,PIEN21,23.0,NA,NA,NA,dead
1,PIEN,PIEN21,23.5,NA,NA,NA,dead
1,PIEN,PIEN21,24.0,NA,NA,NA,dead
1,PIEN,PIEN21,3.0,704,NA,10,alive
1,PIEN,PIEN21,3.5,NA,NA,10,alive
1,PIEN,PIEN21,4.0,674,NA,10,alive
1,PIEN,PIEN21,4.5,NA,NA,NA,alive
1,PIEN,PIEN21,5.0,643,NA,10,alive
1,PIEN,PIEN21,5.5,NA,NA,10,alive
1,PIEN,PIEN21,6.0,614,NA,10,alive
1,PIEN,PIEN21,6.5,NA,NA,10,alive
1,PIEN,PIEN21,7.0,582,NA,10,alive
1,PIEN,PIEN21,7.5,NA,NA,10,alive
1,PIEN,PIEN21,8.0,499,NA,10,alive
1,PIEN,PIEN21,8.5,NA,NA,10,alive
1,PIEN,PIEN21,9.0,478,NA,10,alive
1,PIEN,PIEN21,9.5,NA,NA,10,alive
1,PIEN,PIEN22,1.0,771,NA,10,alive
1,PIEN,PIEN22,1.5,NA,NA,10,alive
1,PIEN,PIEN22,10.0,453,NA,10,alive
1,PIEN,PIEN22,10.5,NA,NA,10,alive
1,PIEN,PIEN22,11.0,437,NA,10,alive
1,PIEN,PIEN22,11.5,NA,NA,10,alive
1,PIEN,PIEN22,12.0,427,NA,10,alive
1,PIEN,PIEN22,12.5,NA,NA,10,alive
1,PIEN,PIEN22,13.0,NA,NA,NA,alive
1,PIEN,PIEN22,13.5,NA,NA,10,alive
1,PIEN,PIEN22,14.0,413,NA,10,alive
1,PIEN,PIEN22,14.5,NA,NA,10,alive
