Phase,Chamber,Kestrel,Heatwave,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,3,1,no,10/17/2021 14:30,16.3,13.7,76.6,929.5,720,929.5,0,15.8,12.2,994,16.2
1,3,1,no,10/17/2021 15:00,16.2,14.6,84.9,929.2,723,929.2,0,16.1,13.6,1000,16.1
1,3,1,no,10/17/2021 15:30,15.8,14.1,83.6,929.2,722,929.2,0,15.8,13.1,985,15.8
1,3,1,no,10/17/2021 16:00,15.1,13.4,83.7,929,724,929,0,15,12.3,958,15
1,3,1,no,10/17/2021 16:30,14.6,13,84.4,928.9,724,928.9,0,14.6,12,942,14.6
1,3,1,no,10/17/2021 17:00,14.2,12.7,84.5,929,724,929,0,14.2,11.7,925,14.2
1,3,1,no,10/17/2021 17:30,13.7,11.4,77.7,929,724,929,0,13.3,9.9,900,13.6
1,3,1,no,10/17/2021 18:00,13,11.4,83.6,929,724,929,0,13,10.3,878,13
1,3,1,no,10/17/2021 18:30,12.7,11.2,85.2,929,724,929,0,12.6,10.2,863,12.6
1,3,1,no,10/17/2021 19:00,12.2,10.7,85.2,929.2,722,929.2,0,12.1,9.7,842,12.1
1,3,1,no,10/17/2021 19:30,12,10.6,84.9,929.5,720,929.5,0,12,9.6,834,12
1,3,1,no,10/17/2021 20:00,11.9,10.5,84.6,929.7,717,929.7,0,11.9,9.4,829,11.9
1,3,1,no,10/17/2021 20:30,11.9,10.5,84.7,929.7,717,929.7,0,11.8,9.4,826,11.8
1,3,1,no,10/17/2021 21:00,11.8,10.4,84.6,930,715,930.1,0,11.8,9.3,820,11.8
1,3,1,no,10/17/2021 21:30,11.8,10.3,84.2,930.5,711,930.5,0,11.8,9.2,813,11.8
1,3,1,no,10/17/2021 22:00,11.8,10.3,83.9,930.5,711,930.5,0,11.7,9.1,812,11.7
1,3,1,no,10/17/2021 22:30,11.8,10.2,83.4,930.5,709,930.6,0,11.7,9,809,11.7
1,3,1,no,10/17/2021 23:00,11.7,10.2,83.8,930.5,710,930.6,0,11.7,9.1,809,11.7
1,3,1,no,10/17/2021 23:30,11.7,10.2,83.7,930.5,711,930.5,0,11.7,9.1,810,11.7
1,3,1,no,10/18/2021 0:00,11.7,10.2,83.6,930.5,710,930.6,0,11.7,9.1,809,11.7
1,3,1,no,10/18/2021 0:30,10.4,8.2,76.5,930.5,711,930.5,0,10,6.4,754,10.3
1,3,1,no,10/18/2021 1:00,10.2,8.4,80.6,930.2,713,930.3,0,10,7,753,10.2
1,3,1,no,10/18/2021 1:30,10.1,8.8,85.4,930.2,714,930.2,0,10.1,7.8,752,10.1
1,3,1,no,10/18/2021 2:00,10,8.7,85.7,929.7,716,929.8,0,9.9,7.7,751,9.9
1,3,1,no,10/18/2021 2:30,9.6,8.4,86.3,929.7,718,929.7,0,9.6,7.4,735,9.5
1,3,1,no,10/18/2021 3:00,9.3,8.2,87.2,929.5,719,929.5,0,9.4,7.3,728,9.3
1,3,1,no,10/18/2021 3:30,8.4,7.4,88.2,929.4,721,929.4,0,8.5,6.6,696,8.4
1,3,1,no,10/18/2021 4:00,7.5,6,82.8,929,724,929,0,7.4,4.7,660,7.4
1,3,1,no,10/18/2021 4:30,6.9,5.7,83.8,929,724,929,0,6.9,4.4,639,6.9
1,3,1,no,10/18/2021 5:00,6.2,5.2,85.8,929,724,929.1,0,6.2,4,613,6.2
1,3,1,no,10/18/2021 5:30,5.8,4.9,87.3,929.2,722,929.2,0,5.8,3.9,595,5.8
1,3,1,no,10/18/2021 6:00,5.7,4.8,88,929.2,722,929.2,0,5.6,3.8,588,5.6
1,3,1,no,10/18/2021 6:30,5.9,5,87.8,929.2,722,929.3,0,5.9,4,598,5.9
1,3,1,no,10/18/2021 7:00,6.4,5.4,87.3,929.5,719,929.6,0,6.3,4.4,612,6.3
1,3,1,no,10/18/2021 7:30,7,5.9,87.1,929.7,716,929.8,0,7,5,634,7
1,3,1,no,10/18/2021 8:00,9.2,9.1,98.4,930,715,930.1,0,9.6,9,723,9.2
1,3,1,no,10/18/2021 8:30,9.7,9.4,96.2,930,714,930.1,0,9.9,9.1,740,9.6
1,3,1,no,10/18/2021 9:00,10.3,9.8,93.7,930.2,714,930.2,0,10.5,9.4,764,10.3
1,3,1,no,10/18/2021 9:30,11.2,10.5,92.5,930.5,710,930.6,0,11.5,10,793,11.2
1,3,1,no,10/18/2021 10:00,12.9,12.2,92.9,930,715,930.1,0,13.1,11.8,865,12.8
1,3,1,no,10/18/2021 10:30,13.7,12.8,90.9,929.7,718,929.6,0,13.8,12.2,901,13.6
1,3,1,no,10/18/2021 11:00,14.7,13.6,89.6,929.5,719,929.6,0,14.8,13,940,14.6
1,3,1,no,10/18/2021 11:30,15.9,14.7,87.8,928.9,726,928.9,0,16,13.9,996,15.9
1,3,1,no,10/18/2021 12:00,16.9,15.5,87.1,928.2,730,928.4,0,17,14.8,1040,16.9
1,3,1,no,10/18/2021 12:30,17.3,15.9,87.1,927.7,736,927.7,0,17.4,15.1,1063,17.3
1,3,1,no,10/18/2021 13:00,17.4,16,86.7,927.2,740,927.3,0,17.5,15.2,1072,17.4
1,3,1,no,10/18/2021 13:30,17.3,15.7,85.9,926.7,743,926.8,0,17.2,14.9,1071,17.2
1,3,1,no,10/18/2021 14:00,17.1,15.6,86.7,926.2,748,926.3,0,17.1,14.8,1069,17
1,3,1,no,10/18/2021 14:30,16.7,15.2,86.6,926.2,749,926.3,0,16.7,14.4,1053,16.6
1,3,1,no,10/18/2021 15:00,16.4,14.9,86,926,752,926,0,16.3,14,1043,16.3
1,3,1,no,10/18/2021 15:30,15.9,14.5,86.8,925.9,752,925.9,0,16,13.7,1028,15.9
1,3,1,no,10/18/2021 16:00,15.4,14,86.5,925.7,752,925.9,0,15.5,13.2,1007,15.4
1,3,1,no,10/18/2021 16:30,15,13.6,87,925.7,752,925.8,0,15,12.8,991,14.9
1,3,1,no,10/18/2021 17:00,14.4,13.1,88,925.7,752,925.8,0,14.4,12.4,969,14.3
1,3,1,no,10/18/2021 17:30,13.7,12.4,86.5,926,752,926,0,13.8,11.5,941,13.7
1,3,1,no,10/18/2021 18:00,13.1,11.7,85.5,926.2,750,926.2,0,13.1,10.7,913,13.1
1,3,1,no,10/18/2021 18:30,12.6,11.5,87.9,926.2,748,926.4,0,12.7,10.7,894,12.6
1,3,1,no,10/18/2021 19:00,12.4,11.4,89.4,926.7,745,926.7,0,12.5,10.7,881,12.4
1,3,1,no,10/18/2021 19:30,12.4,11.5,90,926.9,742,926.9,0,12.5,10.8,880,12.4
1,3,1,no,10/18/2021 20:00,12.3,11.5,92.1,927.4,739,927.4,0,12.5,11,870,12.2
1,3,1,no,10/18/2021 20:30,12.2,11.3,90.6,927.7,736,927.7,0,12.3,10.7,863,12.1
1,3,1,no,10/18/2021 21:00,12.2,11.5,92.8,928,732,928,0,12.5,11.1,863,12.2
1,3,1,no,10/18/2021 21:30,12,11.1,90.4,928.2,730,928.3,0,12.1,10.4,848,11.9
1,3,1,no,10/18/2021 22:00,11.9,11.1,90.9,928.5,728,928.5,0,12.1,10.5,844,11.9
1,3,1,no,10/18/2021 22:30,11.9,11.2,91.3,928.7,727,928.7,0,12.1,10.6,843,11.9
1,3,1,no,10/18/2021 23:00,12,11.2,91.7,928.9,724,928.9,0,12.1,10.7,842,11.9
1,3,1,no,10/18/2021 23:30,12,11.3,91.9,928.9,726,928.9,0,12.3,10.8,845,12
1,3,1,no,10/19/2021 0:00,11.9,11.3,93.8,928.7,727,928.6,0,12.2,10.9,844,11.9
1,3,1,no,10/19/2021 0:30,10.9,10,90.9,928.9,724,928.9,0,11,9.4,798,10.8
1,3,1,no,10/19/2021 1:00,10.6,9.8,91.2,928.9,724,928.9,0,10.7,9.2,787,10.5
1,3,1,no,10/19/2021 1:30,10.4,9.6,90.8,928.7,726,928.8,0,10.6,9,781,10.4
1,3,1,no,10/19/2021 2:00,10.4,9.8,93.1,928.9,726,928.9,0,10.5,9.3,780,10.3
1,3,1,no,10/19/2021 2:30,9.8,9,91,928.7,726,928.8,0,10,8.4,760,9.8
1,3,1,no,10/19/2021 3:00,9.2,8.4,90.4,928.7,726,928.8,0,9.4,7.7,734,9.2
1,3,1,no,10/19/2021 3:30,8.5,7.7,89.4,928.7,726,928.8,0,8.6,6.9,707,8.5
1,3,1,no,10/19/2021 4:00,7.9,7,89.1,928.9,724,928.9,0,8,6.2,681,7.9
1,3,1,no,10/19/2021 4:30,7.2,6.1,87.4,929,724,929,0,7.1,5.2,650,7.1
1,3,1,no,10/19/2021 5:00,6.5,5.5,87.2,929.2,723,929.1,0,6.4,4.5,622,6.4
1,3,1,no,10/19/2021 5:30,5.9,5,88.3,929.2,722,929.2,0,5.9,4.1,599,5.9
1,3,1,no,10/19/2021 6:00,5.4,4.6,88.7,929.5,719,929.6,0,5.4,3.7,576,5.4
1,3,1,no,10/19/2021 6:30,5.9,5.3,91.7,929.9,716,929.9,0,5.9,4.6,592,5.8
1,3,1,no,10/19/2021 7:00,6.7,6.2,93.1,930.2,714,930.2,0,6.7,5.7,620,6.6
1,3,1,no,10/19/2021 7:30,7.5,7.2,95.8,930.7,708,930.8,0,7.7,6.9,648,7.5
1,3,1,no,10/19/2021 8:00,8.3,8.1,96.8,931,704,931.1,0,8.6,7.8,677,8.3
1,3,1,no,10/19/2021 8:30,9.2,9.1,97.4,931.5,702,931.5,0,9.5,8.8,709,9.2
1,3,1,no,10/19/2021 9:00,10.3,10.1,97.8,931.5,701,931.6,0,10.7,10,751,10.3
1,3,1,no,10/19/2021 9:30,11.4,11.2,97.8,931.7,700,931.7,0,11.7,11.1,792,11.3
1,3,1,no,10/19/2021 10:00,12.7,12.5,98,931.7,700,931.7,0,13.1,12.4,842,12.6
1,3,1,no,10/19/2021 10:30,13.9,13.8,98.8,931.7,700,931.6,0,14.5,13.8,895,13.9
1,3,1,no,10/19/2021 11:00,15.3,15.2,98.4,931.4,702,931.4,0,15.9,15.1,952,15.3
1,3,1,no,10/19/2021 11:30,16.5,16.3,97.6,931,706,931.1,0,17.2,16.1,1004,16.5
1,3,1,no,10/19/2021 12:00,17.7,17.2,96,930.7,708,930.8,0,18.2,17,1051,17.6
1,3,1,no,10/19/2021 12:30,18,17.3,93.9,930.5,711,930.5,0,18.5,17,1065,18
1,3,1,no,10/19/2021 13:00,18,17.3,94.1,930,714,930.1,0,18.5,17,1069,18
1,3,1,no,10/19/2021 13:30,17.7,17.1,94.1,929.7,717,929.8,0,18.2,16.8,1062,17.7
1,3,1,no,10/19/2021 14:00,17.3,16.7,94.5,929.5,719,929.6,0,17.8,16.4,1048,17.3
1,3,1,no,10/19/2021 14:30,16.9,16.4,94.7,929.2,722,929.3,0,17.4,16.1,1036,16.9
1,3,1,no,10/19/2021 15:00,16.5,15.9,94.3,929.2,722,929.3,0,16.9,15.6,1018,16.4
1,3,1,no,10/19/2021 15:30,15.8,15.1,93.5,929,723,929.1,0,16.2,14.8,994,15.8
1,3,1,no,10/19/2021 16:00,15.2,14.4,91.8,929,724,929.1,0,15.5,13.9,968,15.2
1,3,1,no,10/19/2021 16:30,14.6,13.5,89.8,929,723,929.1,0,14.7,12.9,942,14.5
1,3,1,no,10/19/2021 17:00,14,13,90.1,929.2,723,929.1,0,14.3,12.4,919,14
1,3,1,no,10/19/2021 17:30,13.7,12.8,90.7,929.2,723,929.2,0,13.8,12.2,907,13.7
1,3,1,no,10/19/2021 18:00,12.7,11.4,86.6,929.4,720,929.4,0,12.8,10.5,863,12.7
1,3,1,no,10/19/2021 18:30,12.1,11,87.9,929.7,717,929.7,0,12.2,10.2,837,12.1
1,3,1,no,10/19/2021 19:00,11.9,10.9,89,930.2,714,930.2,0,12,10.2,823,11.9
1,3,1,no,10/19/2021 19:30,11.8,10.9,89.9,930.7,709,930.7,0,11.9,10.2,816,11.8
1,3,1,no,10/19/2021 20:00,11.8,10.9,90.3,930.7,708,930.7,0,12,10.3,814,11.8
1,3,1,no,10/19/2021 20:30,11.8,10.9,90.7,931,706,931,0,11.9,10.3,810,11.7
1,3,1,no,10/19/2021 21:00,11.7,10.9,91,931.5,701,931.6,0,11.9,10.3,802,11.7
1,3,1,no,10/19/2021 21:30,11.7,10.9,91.6,931.9,698,931.9,0,11.9,10.4,799,11.7
1,3,1,no,10/19/2021 22:00,11.7,11,92.1,932,697,932.1,0,12,10.5,797,11.7
1,3,1,no,10/19/2021 22:30,11.7,11,92,932.4,694,932.4,0,12,10.4,793,11.7
1,3,1,no,10/19/2021 23:00,11.7,11,92.1,932.4,694,932.4,0,12,10.5,793,11.7
1,3,1,no,10/19/2021 23:30,11.7,11,92.2,932.5,694,932.5,0,11.9,10.5,791,11.6
1,3,1,no,10/20/2021 0:00,11.7,11,92.3,932.4,694,932.4,0,11.9,10.5,792,11.6
1,3,1,no,10/20/2021 0:30,11.6,11,92.8,932.5,692,932.5,0,11.9,10.5,790,11.6
1,3,1,no,10/20/2021 1:00,10.5,9.6,89.8,932.5,692,932.6,0,10.6,8.9,744,10.5
1,3,1,no,10/20/2021 1:30,10.5,9.9,92.9,932.7,691,932.7,0,10.6,9.4,742,10.4
1,3,1,no,10/20/2021 2:00,10.1,9.3,90,932.7,690,932.8,0,10.3,8.6,726,10.1
1,3,1,no,10/20/2021 2:30,9.8,9,90.6,932.7,691,932.7,0,9.9,8.3,712,9.7
1,3,1,no,10/20/2021 3:00,8.7,7.5,85.4,932.7,690,932.8,0,8.7,6.4,668,8.7
1,3,1,no,10/20/2021 3:30,8.5,7.7,89.3,932.7,691,932.7,0,8.6,6.8,662,8.5
1,3,1,no,10/20/2021 4:00,7.5,6.4,86.4,932.7,692,932.7,0,7.5,5.4,622,7.5
1,3,1,no,10/20/2021 4:30,7,5.9,87.3,932.9,689,932.9,0,6.9,5,600,6.9
1,3,1,no,10/20/2021 5:00,6.5,5.6,88.8,933,688,933.1,0,6.5,4.8,579,6.4
1,3,1,no,10/20/2021 5:30,5.5,4.1,81.7,933.2,686,933.3,0,5.4,2.6,535,5.5
1,3,1,no,10/20/2021 6:00,5.3,4.5,88.5,933.7,682,933.7,0,5.3,3.6,527,5.3
1,3,1,no,10/20/2021 6:30,5.9,5.3,91,934,679,934.1,0,6,4.6,546,5.9
1,3,1,no,10/20/2021 7:00,6.7,6.2,93.8,934.2,677,934.3,0,6.8,5.8,576,6.6
1,3,1,no,10/20/2021 7:30,7.3,7,95.3,934.5,674,934.6,0,7.5,6.7,599,7.3
1,3,1,no,10/20/2021 8:00,8.2,7.8,94.8,935.2,668,935.2,0,8.3,7.4,625,8.1
1,3,1,no,10/20/2021 8:30,9.5,9.3,97.7,935.2,667,935.3,0,9.9,9.2,678,9.5
1,3,1,no,10/20/2021 9:00,10.4,10.1,96.6,935.2,667,935.4,0,10.7,9.9,712,10.4
1,3,1,no,10/20/2021 9:30,11.4,11.1,96.3,935.2,668,935.2,0,11.8,10.9,754,11.4
1,3,1,no,10/20/2021 10:00,12.5,12.1,96.1,935,669,935.1,0,12.9,11.9,798,12.5
1,3,1,no,10/20/2021 10:30,13.6,13.2,95.8,934.9,672,934.9,0,14.1,13,844,13.6
1,3,1,no,10/20/2021 11:00,14.8,14.3,95.3,934.7,674,934.7,0,15.1,14,891,14.7
1,3,1,no,10/20/2021 11:30,16.9,16.9,99.6,934.2,676,934.3,0,17.7,16.9,985,16.9
1,3,1,no,10/20/2021 12:00,17.7,17.2,95.2,933.7,681,933.8,0,18.1,16.9,1016,17.6
1,3,1,no,10/20/2021 12:30,18,17.3,93.6,933.5,684,933.5,0,18.3,16.9,1030,17.9
1,3,1,no,10/20/2021 13:00,17.9,17.2,93.7,933.2,687,933.2,0,18.2,16.8,1030,17.8
1,3,1,no,10/20/2021 13:30,17.6,16.9,93.3,932.9,690,932.9,0,18,16.5,1023,17.6
1,3,1,no,10/20/2021 14:00,17.3,16.6,93.6,932.4,694,932.4,0,17.6,16.2,1014,17.2
1,3,1,no,10/20/2021 14:30,16.9,16.1,93.1,932.2,695,932.3,0,17.2,15.7,999,16.8
1,3,1,no,10/20/2021 15:00,16.4,15.6,92.5,932,697,932,0,16.8,15.2,985,16.4
1,3,1,no,10/20/2021 15:30,15.9,15.1,92.3,932,698,932,0,16.3,14.7,964,15.9
1,3,1,no,10/20/2021 16:00,15.4,14.6,91.9,931.9,698,931.9,0,15.8,14.1,945,15.4
1,3,1,no,10/20/2021 16:30,14.9,13.9,90.6,931.7,700,931.8,0,15.1,13.3,924,14.8
1,3,1,no,10/20/2021 17:00,14.3,13.3,89.7,931.7,700,931.7,0,14.5,12.7,903,14.3
1,3,1,no,10/20/2021 17:30,13.5,12.2,87.1,931.7,700,931.7,0,13.6,11.4,869,13.5
1,3,1,no,10/20/2021 18:00,12.9,11.8,88.2,932,697,932.1,0,13.1,11,841,12.9
1,3,1,no,10/20/2021 18:30,12.4,11.4,89.1,932.2,695,932.3,0,12.5,10.6,819,12.4
1,3,1,no,10/20/2021 19:00,12.2,11.3,89.8,932.7,691,932.7,0,12.2,10.6,808,12.1
1,3,1,no,10/20/2021 19:30,12.1,11.2,90,932.9,690,932.9,0,12.1,10.5,801,12
1,3,1,no,10/20/2021 20:00,12,11.1,90,932.9,689,932.9,0,12.1,10.4,798,12
1,3,1,no,10/20/2021 20:30,12.1,11.2,89.9,933.2,686,933.2,0,12.1,10.4,797,12
1,3,1,no,10/20/2021 21:00,11.6,9.8,80.7,933.4,684,933.4,0,11.4,8.4,772,11.6
1,3,1,no,10/20/2021 21:30,11.8,10.7,89,933.7,682,933.7,0,11.8,10,780,11.7
1,3,1,no,10/20/2021 22:00,11.7,10.6,88.7,934,679,934.1,0,11.7,9.9,772,11.6
1,3,1,no,10/20/2021 22:30,11.7,10.6,88.8,934.4,676,934.4,0,11.7,9.9,767,11.6
1,3,1,no,10/20/2021 23:00,11.7,10.6,88.5,934.5,674,934.6,0,11.7,9.8,765,11.6
1,3,1,no,10/20/2021 23:30,11.7,10.6,88.5,934.7,674,934.6,0,11.7,9.8,765,11.6
1,3,1,no,10/21/2021 0:00,11.6,10.5,88.5,934.5,675,934.6,0,11.7,9.8,764,11.6
1,3,1,no,10/21/2021 0:30,10.6,9.1,83.5,934.5,675,934.5,0,10.6,7.9,722,10.6
1,3,1,no,10/21/2021 1:00,10.5,9.7,91,934.5,675,934.5,0,10.7,9.1,723,10.5
1,3,1,no,10/21/2021 1:30,10.2,9.4,89.2,934.2,676,934.3,0,10.3,8.6,713,10.2
1,3,1,no,10/21/2021 2:00,10.2,9.3,89.4,934.4,676,934.4,0,10.2,8.5,709,10.1
1,3,1,no,10/21/2021 2:30,9.6,8.7,89.5,934.4,676,934.4,0,9.7,8,688,9.6
1,3,1,no,10/21/2021 3:00,9,8,88,934.5,676,934.5,0,8.9,7.1,661,8.9
1,3,1,no,10/21/2021 3:30,8.4,7.7,89.7,934.4,676,934.4,0,8.5,6.8,642,8.4
1,3,1,no,10/21/2021 4:00,7.9,7.1,89.6,934.5,676,934.5,0,7.9,6.3,618,7.8
1,3,1,no,10/21/2021 4:30,7.3,6.5,90.2,934.7,674,934.6,0,7.4,5.8,595,7.3
1,3,1,no,10/21/2021 5:00,6.5,5.6,89,934.7,674,934.7,0,6.6,4.8,562,6.5
1,3,1,no,10/21/2021 5:30,5.8,4.9,88,934.7,673,934.7,0,5.8,4,536,5.8
1,3,1,no,10/21/2021 6:00,5.4,4.5,87.8,934.7,672,934.8,0,5.4,3.6,519,5.4
1,3,1,no,10/21/2021 6:30,6,5.3,90.9,934.7,672,934.8,0,6,4.6,540,5.9
1,3,1,no,10/21/2021 7:00,6.7,6.2,93.5,935.2,669,935.2,0,6.8,5.8,567,6.7
1,3,1,no,10/21/2021 7:30,7.4,6.8,92.6,935.5,666,935.6,0,7.6,6.3,589,7.4
1,3,1,no,10/21/2021 8:00,8.2,7.7,93.2,936,660,936.1,0,8.4,7.2,616,8.2
1,3,1,no,10/21/2021 8:30,9.2,8.6,93.2,936.2,660,936.2,0,9.3,8.1,652,9.1
1,3,1,no,10/21/2021 9:00,10.2,9.6,92.8,936,660,936.1,0,10.3,9.1,692,10.1
1,3,1,no,10/21/2021 9:30,11.8,11.4,96,936,661,936.1,0,12.2,11.2,760,11.8
1,3,1,no,10/21/2021 10:00,12.7,11.9,91.6,936,661,936,0,12.8,11.3,792,12.6
1,3,1,no,10/21/2021 10:30,13.7,12.9,91.8,935.7,664,935.7,0,13.9,12.4,836,13.7
1,3,1,no,10/21/2021 11:00,14.6,13.7,90.4,935.5,667,935.5,0,14.9,13.1,874,14.6
1,3,1,no,10/21/2021 11:30,18.7,15.6,73.1,935.2,669,935.2,1.8,18.2,13.8,1024,18.7
1,3,1,no,10/21/2021 12:00,20.2,16.9,73.7,934.9,672,934.9,1.8,20.1,15.3,1085,20.1
1,3,1,no,10/21/2021 12:30,19.9,16.9,75.4,934.2,677,934.3,1.9,20,15.4,1082,19.9
1,3,1,no,10/21/2021 13:00,19.3,16.8,78.3,933.7,682,933.7,1.8,19.2,15.4,1068,19.3
1,3,1,no,10/21/2021 13:30,18.8,16.5,80,933.4,685,933.4,1.9,18.7,15.3,1054,18.8
1,3,1,no,10/21/2021 14:00,18.2,15.9,80.8,932.7,690,932.9,2.2,18,14.8,1034,18.1
1,3,1,no,10/21/2021 14:30,17.6,15.5,81.5,932.7,692,932.7,2.3,17.5,14.4,1015,17.5
1,3,1,no,10/21/2021 15:00,16.9,15,82.5,932.4,694,932.4,2.1,16.8,13.9,990,16.7
1,3,1,no,10/21/2021 15:30,16.2,14.6,84.4,932.2,694,932.3,2,16.1,13.6,966,15.8
1,3,1,no,10/21/2021 16:00,15.5,14,85.5,932.2,695,932.2,2,15.5,13.1,942,15.1
1,3,1,no,10/21/2021 16:30,15.1,13.6,85.6,932,698,932,2.5,15,12.7,926,14.3
1,3,1,no,10/21/2021 17:00,14.4,13,86.6,932.2,696,932.1,2.4,14.4,12.2,899,13.6
1,3,1,no,10/21/2021 17:30,13.6,12.3,87,932.2,696,932.1,2.6,13.6,11.4,866,12.4
1,3,1,no,10/21/2021 18:00,12.9,11.6,87.6,932.2,695,932.3,2.5,13,10.9,839,11.7
1,3,1,no,10/21/2021 18:30,12.6,11.3,87.1,932.7,692,932.7,2.4,12.7,10.5,822,11.5
1,3,1,no,10/21/2021 19:00,12.5,11.1,86.2,932.7,692,932.6,2.4,12.4,10.2,817,11.2
1,3,1,no,10/21/2021 19:30,12.5,11.2,86.4,932.7,691,932.7,2.6,12.6,10.3,818,11.2
1,3,1,no,10/21/2021 20:00,12.5,11.2,86.6,932.9,690,932.9,2.3,12.6,10.4,817,11.4
1,3,1,no,10/21/2021 20:30,12.7,11.3,86.3,932.9,689,932.9,2.3,12.6,10.4,822,11.5
1,3,1,no,10/21/2021 21:00,12.7,11.3,86,933,688,933,2.4,12.6,10.4,820,11.5
1,3,1,no,10/21/2021 21:30,12.6,11.5,87.8,933.2,686,933.2,2.5,12.7,10.7,818,11.3
1,3,1,no,10/21/2021 22:00,12.7,11.6,88.7,933.5,684,933.5,2.4,12.8,10.9,817,11.5
1,3,1,no,10/21/2021 22:30,12.4,11.1,86.1,933.5,684,933.6,2.4,12.4,10.2,805,11.2
1,3,1,no,10/21/2021 23:00,12.5,11.1,86,933.5,684,933.5,2.5,12.4,10.2,808,11.2
1,3,1,no,10/21/2021 23:30,12.6,11.2,85.7,933.2,685,933.4,2.5,12.6,10.3,815,11.4
1,3,1,no,10/22/2021 0:00,12.4,10.8,83,932.9,689,932.9,2.4,12.4,9.6,811,11.2
1,3,1,no,10/22/2021 0:30,10.8,9.6,87.3,932.7,690,932.8,2.2,10.8,8.7,749,9.2
1,3,1,no,10/22/2021 1:00,10.7,9.8,88.8,932.7,692,932.7,2.2,10.8,9,750,9.3
1,3,1,no,10/22/2021 1:30,10.6,9.5,88.1,932.5,692,932.5,2.7,10.7,8.7,747,8.8
1,3,1,no,10/22/2021 2:00,10.2,8.9,85.1,932.5,694,932.5,2.5,10.2,7.8,730,8.5
1,3,1,no,10/22/2021 2:30,9.9,8.9,88,932.5,692,932.5,2.6,10,8.1,720,8.1
1,3,1,no,10/22/2021 3:00,8.9,7.8,86.6,932.2,696,932.2,2.6,8.9,6.8,683,6.8
1,3,1,no,10/22/2021 3:30,8.2,7.2,88.3,932.2,696,932.1,2.3,8.3,6.4,658,6.1
1,3,1,no,10/22/2021 4:00,7.6,6.6,88.4,932,697,932,2.3,7.6,5.8,633,5.3
1,3,1,no,10/22/2021 4:30,6.7,5.6,86.1,932,697,932,2.2,6.7,4.6,599,4.5
1,3,1,no,10/22/2021 5:00,5.8,4.8,85.3,931.9,698,931.9,2.2,5.8,3.6,566,3.4
1,3,1,no,10/22/2021 5:30,5.3,4.1,84.8,932,697,932.1,2.2,5.2,2.9,541,2.6
1,3,1,no,10/22/2021 6:00,4.8,3.9,87.1,932.2,696,932.2,2.3,4.8,2.9,522,2
1,3,1,no,10/22/2021 6:30,6.2,5.4,90.2,932,697,932,2.4,6.2,4.7,578,3.6
1,3,1,no,10/22/2021 7:00,7.3,6.6,90.5,932,697,932,2.5,7.4,5.9,625,5
1,3,1,no,10/22/2021 7:30,8.5,7.8,91.1,932,696,932.1,2.4,8.6,7.2,671,6.4
1,3,1,no,10/22/2021 8:00,9.8,9,91.1,932.2,695,932.3,2.5,10,8.4,719,8
1,3,1,no,10/22/2021 8:30,11.1,10.3,90.9,932.4,694,932.4,2.2,11.2,9.6,767,9.6
1,3,1,no,10/22/2021 9:00,12.3,11.2,88.4,932,696,932.1,2.4,12.5,10.4,817,11.1
1,3,1,no,10/22/2021 9:30,13.5,12.1,86.1,932,697,932,2.3,13.5,11.2,865,12.6
1,3,1,no,10/22/2021 10:00,15.1,13.3,83.3,931.7,698,931.8,2.3,15.1,12.3,928,14.5
1,3,1,no,10/22/2021 10:30,16.1,14.2,81.7,931.7,700,931.7,2,16,13,969,15.9
1,3,1,no,10/22/2021 11:00,17.3,15,79.9,931.5,702,931.5,2.3,17.1,13.8,1016,17.1
1,3,1,no,10/22/2021 11:30,19.2,17.1,81.7,931.2,704,931.3,1.9,19.2,16,1092,19.1
1,3,1,no,10/22/2021 12:00,20.1,17,74.5,930.7,708,930.8,2.3,20,15.4,1126,20
1,3,1,no,10/22/2021 12:30,20.1,16.5,70.7,930.2,714,930.2,3.5,19.8,14.6,1129,20
1,3,1,no,10/22/2021 13:00,18.3,16.5,85,929.7,717,929.7,0,18.2,15.7,1076,18.2
1,3,1,no,10/22/2021 13:30,17.8,17.2,94.5,929.2,722,929.3,0,18.3,16.9,1070,17.8
1,3,1,no,10/22/2021 14:00,17.5,16.8,94.1,928.7,726,928.7,0,17.9,16.5,1065,17.4
1,3,1,no,10/22/2021 14:30,16.6,15.8,92.3,928.4,729,928.4,0,17,15.4,1033,16.6
1,3,1,no,10/22/2021 15:00,16.1,15.2,91.6,928.2,731,928.2,0,16.3,14.7,1012,16
1,3,1,no,10/22/2021 15:30,15.5,14.7,92.3,928.2,731,928.2,0,15.8,14.2,988,15.4
1,3,1,no,10/22/2021 16:00,14.7,13.5,88.4,927.9,734,927.9,0,14.8,12.8,957,14.6
1,3,1,no,10/22/2021 16:30,14.4,13.5,90.7,927.7,734,927.9,0,14.7,12.9,949,14.4
1,3,1,no,10/22/2021 17:00,13.7,12.8,91,927.5,736,927.6,0,13.9,12.3,925,13.7
1,3,1,no,10/22/2021 17:30,12.9,12,90.7,927.5,737,927.6,0,13,11.4,891,12.8
1,3,1,no,10/22/2021 18:00,11.9,10.9,88.2,927.5,736,927.6,0,12,10.1,854,11.9
